Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,47/70,41/61,3/3,3/6,-,-
2024,18/26,13/20,3/3,2/3,-,-
2023,19/21,19/20,-,0/1,-,-
2022,4/11,4/10,-,0/1,-,-
2021,5/10,5/10,-,-,-,-
2020,1/1,-,-,1/1,-,-
2019,0/1,0/1,-,-,-,-
