Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,72/51,21/13,38/24,4/6,2/3,7/5
2024,4/18,0/4,3/7,0/3,0/1,1/3
2023,46/22,14/6,26/13,-,2/2,4/1
2022,22/10,7/3,9/4,4/2,-,2/1
2018,0/1,-,-,0/1,-,-
