Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,105/63,52/35,14/5,39/23,-,-
2024,19/11,1/2,-,18/9,-,-
2023,24/12,21/7,0/1,3/4,-,-
2022,36/16,13/6,14/4,9/6,-,-
2021,15/9,6/5,-,9/4,-,-
2020,11/15,11/15,-,-,-,-
