Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,254/174,93/74,87/50,68/44,2/3,4/3
2024,6/13,5/9,0/1,1/3,-,-
2023,28/31,7/10,7/9,14/11,-,0/1
2022,37/31,8/10,12/7,17/12,0/1,0/1
2021,43/26,19/9,5/5,16/10,2/2,1/0
2020,48/11,25/5,6/2,14/3,-,3/1
2019,44/20,16/11,23/7,5/2,-,-
2018,16/18,7/10,8/6,1/2,-,-
2017,20/16,3/7,17/8,0/1,-,-
2016,11/7,3/3,8/4,-,-,-
2015,1/1,-,1/1,-,-,-
