Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,132/88,32/30,91/43,9/15,-,-
2024,21/20,8/8,13/10,0/2,-,-
2023,42/22,11/8,26/8,5/6,-,-
2022,24/23,5/6,17/11,2/6,-,-
2021,45/22,8/7,35/14,2/1,-,-
2019,0/1,0/1,-,-,-,-
