Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,379/204,37/40,275/111,31/29,22/18,14/6
2024,30/14,2/3,16/3,0/5,12/3,-
2023,28/23,2/2,21/16,0/1,5/4,-
2022,7/14,2/6,4/6,0/1,-,1/1
2021,33/22,2/4,23/11,3/3,4/4,1/0
2020,25/15,4/3,12/7,8/4,-,1/1
2019,41/31,8/6,22/17,9/5,0/3,2/0
2018,61/26,5/7,53/12,2/3,0/2,1/2
2017,46/26,11/7,21/12,7/5,1/2,6/0
2016,57/19,1/2,52/13,2/2,-,2/2
2015,50/13,-,50/13,-,-,-
2014,1/1,-,1/1,-,-,-
