Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,37/25,7/8,23/14,4/2,-,3/1
2024,6/5,0/1,6/4,-,-,-
2023,20/6,3/1,11/3,3/1,-,3/1
2022,1/1,-,1/1,-,-,-
2021,0/3,0/2,0/1,-,-,-
2019,4/5,1/1,2/3,1/1,-,-
2018,5/4,2/2,3/2,-,-,-
2017,1/1,1/1,-,-,-,-
