Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,26/36,3/12,16/17,7/7,-,-
2024,10/9,2/4,8/5,-,-,-
2023,6/8,1/4,4/3,1/1,-,-
2022,10/13,0/1,4/8,6/4,-,-
2021,0/3,0/1,0/1,0/1,-,-
2019,0/1,-,-,0/1,-,-
2017,0/2,0/2,-,-,-,-
