Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,312/190,193/115,73/37,43/38,-,3/0
2024,41/22,22/11,12/4,7/7,-,-
2023,48/35,27/25,12/5,9/5,-,-
2022,52/31,51/25,-,1/6,-,-
2021,50/24,29/14,13/7,8/3,-,-
2020,31/10,9/4,17/5,2/1,-,3/0
2019,23/18,14/9,5/6,4/3,-,-
2018,28/17,18/9,6/6,4/2,-,-
2017,29/20,16/11,8/4,5/5,-,-
2016,4/4,3/2,-,1/2,-,-
2015,5/7,3/4,-,2/3,-,-
2014,1/2,1/1,-,0/1,-,-
