Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
07.08. 04:55,Bautista-Agut R.,1,2,6,2,,,0,3,58%,65% (34/52),50% (19/38),50% (4/8),26% (11/42),45% (19/42),25% (1/4),6,12,29% (4/14),59% (53/90),36% (30/84),48% (83/174),3,0,62% (8/13),23% (3/13),42% (11/26),[],"['3', '1']",[],[],[],0
07.08. 04:55,Rune H.,2,6,3,6,,,8,7,50%,74% (31/42),55% (23/42),75% (3/4),35% (18/52),50% (19/38),50% (4/8),39,25,75% (18/24),64% (54/84),41% (37/90),52% (91/174),7,0,77% (10/13),38% (5/13),58% (15/26),"['2', '1', '4', '1']",[],"['3', '1', '6', '2']",[],[],0
ATP - SINGLES :  Montreal (Canada) - Qualification,hard,header
06.08. 20:40,Bautista-Agut R.,1,7,5,4,,,5,6,67%,62% (48/78),56% (22/39),67% (8/12),16% (10/63),66% (27/41),43% (3/7),26,19,69% (11/16),60% (70/117),36% (37/104),48% (107/221),5,0,76% (13/17),18% (3/17),47% (16/34),"['4', '4', '7', '5']","['3', '1']",[],[],[],2.54
06.08. 20:40,Kokkinakis T.,2,5,7,6,,,19,8,61%,84% (53/63),34% (14/41),57% (4/7),38% (30/78),44% (17/39),33% (4/12),51,20,67% (12/18),64% (67/104),40% (47/117),52% (114/221),5,0,82% (14/17),24% (4/17),53% (18/34),"['1', '0']","['2', '3', '6', '5']","['1', '0']",[],[],1.52
05.08. 03:20,Bautista-Agut R.,2,3,7,6,,,4,7,63%,65% (46/71),46% (19/41),79% (11/14),35% (20/57),57% (24/42),63% (5/8),14,16,69% (11/16),58% (65/112),44% (44/99),52% (109/211),8,0,79% (11/14),33% (5/15),55% (16/29),"['2', '5']","['5', '5', '7', '5']","['4', '2', '6', '2']",[],[],1.55
05.08. 03:20,Karatsev A.,1,6,5,2,,,3,6,58%,65% (37/57),43% (18/42),38% (3/8),35% (25/71),54% (22/41),21% (3/14),37,33,64% (23/36),56% (55/99),42% (47/112),48% (102/211),2,0,67% (10/15),21% (3/14),45% (13/29),"['2', '0', '4', '0']","['5', '4']",[],[],[],2.38
ATP - SINGLES :  Washington (USA),hard,header
30.07. 03:05,Bautista-Agut R.,0,1,4,,,,0,7,66%,59% (23/39),25% (5/20),67% (10/15),33% (15/45),64% (14/22),29% (2/7),1,16,50% (3/6),47% (28/59),43% (29/67),45% (57/126),3,0,38% (3/8),22% (2/9),29% (5/17),[],"['2', '2', '3', '3']",[],[],[],2.50
30.07. 03:05,Shapovalov D.,2,6,6,,,,4,9,67%,67% (30/45),36% (8/22),71% (5/7),41% (16/39),75% (15/20),33% (5/15),19,27,67% (8/12),57% (38/67),53% (31/59),55% (69/126),7,0,78% (7/9),63% (5/8),71% (12/17),"['2', '0', '4', '0']","['2', '1', '3', '2', '5', '4']",[],[],[],1.54
ATP - SINGLES :  Wimbledon (United Kingdom),grass,header
07.07. 23:20,Bautista-Agut R.,0,2,6^3,2,,,0,0,76%,54% (36/67),62% (13/21),29% (2/7),20% (11/54),38% (13/34),25% (1/4),14,29,64% (9/14),56% (49/88),27% (24/88),41% (73/176),6,0,64% (9/14),7% (1/14),36% (10/28),3531,[],"['2', '1']",[],[],[],5.71
07.07. 23:20,Paul T.,3,6,7^7,6,,,11,2,61%,80% (43/54),62% (21/34),75% (3/4),46% (31/67),38% (8/21),71% (5/7),41,29,77% (24/31),73% (64/88),44% (39/88),59% (103/176),4,0,93% (13/14),36% (5/14),64% (18/28),3711,"['4', '2', '6', '2']","['2', '2']","['2', '1', '4', '1']",[],[],1.15
06.07. 19:50,Bautista-Agut R.,3,7^8,3,5,7^7,6,4,4,73%,68% (89/131),47% (23/49),60% (9/15),17% (19/110),67% (58/87),31% (5/16),30,39,53% (16/30),62% (112/180),39% (77/197),50% (189/377),8,0,78% (21/27),18% (5/28),47% (26/55),5735,[],[],"['2', '0']","['3', '1', '4', '2']","['2', '1', '5', '4']",2.47
06.07. 19:50,Fognini F.,2,6^6,6,7,6^1,4,23,15,56%,83% (91/110),33% (29/87),69% (11/16),32% (42/131),53% (26/49),40% (6/15),87,77,81% (38/47),61% (120/197),38% (68/180),50% (188/377),2,0,82% (23/28),22% (6/27),53% (29/55),5674,[],"['5', '3']","['2', '3', '6', '5']","['2', '3', '3', '4']","['2', '2']",1.55
03.07. 20:15,Bautista-Agut R.,3,6,3,6,6,,3,4,67%,74% (59/80),60% (24/40),83% (10/12),32% (27/84),53% (16/30),57% (4/7),25,19,60% (15/25),70% (83/119),38% (42/111),54% (125/230),10,0,89% (17/19),22% (4/18),57% (21/37),3696,"['4', '2']",[],"['4', '2']","['1', '0', '5', '4']",[],1.63
03.07. 20:15,Sonego L.,1,3,6,3,4,,18,4,74%,68% (57/84),47% (14/30),43% (3/7),26% (21/80),40% (16/40),17% (2/12),59,45,70% (39/56),62% (69/111),30% (36/119),46% (105/230),0,0,78% (14/18),11% (2/19),43% (16/37),3777,[],"['3', '1']",[],"['3', '3']",[],2.29
01.07. 21:25,Bautista-Agut R.,3,6,6,6,,,9,2,69%,73% (43/59),63% (17/27),100% (7/7),33% (16/49),62% (18/29),50% (5/10),30,26,82% (9/11),70% (60/86),44% (34/78),57% (94/164),6,0,100% (13/13),38% (5/13),69% (18/26),3275,"['2', '0']","['1', '0', '3', '0', '6', '1']","['6', '4']",[],[],1.29
01.07. 21:25,Marterer M.,0,3,1,4,,,8,4,63%,67% (33/49),38% (11/29),50% (5/10),27% (16/59),37% (10/27),0% (0/7),30,30,46% (6/13),56% (44/78),30% (26/86),43% (70/164),4,1,62% (8/13),0% (0/13),31% (8/26),2577,[],[],[],[],[],3.74
ATP - SINGLES :  Mallorca (Spain),grass,header
27.06. 17:00,Bautista-Agut R.,1,3,6,4,,,3,2,60%,64% (36/56),49% (18/37),50% (4/8),23% (12/52),52% (22/42),33% (3/9),19,15,83% (19/23),58% (54/93),36% (34/94),47% (88/187),5,4,71% (10/14),20% (3/15),45% (13/29),[],"['4', '4', '6', '4']","['4', '4']",[],[],1.90
27.06. 17:00,Monfils G.,2,6,4,6,,,15,6,55%,77% (40/52),48% (20/42),67% (6/9),36% (20/56),51% (19/37),50% (4/8),37,17,81% (17/21),64% (60/94),42% (39/93),53% (99/187),5,0,80% (12/15),29% (4/14),55% (16/29),"['2', '0']","['1', '0']","['1', '0', '5', '4']",[],[],1.91
25.06. 19:10,Bautista-Agut R.,2,3,6,6,,,3,2,71%,64% (43/67),63% (17/27),75% (6/8),35% (21/60),43% (16/37),19% (3/16),18,14,45% (5/11),64% (60/94),38% (37/97),51% (97/191),5,0,86% (12/14),21% (3/14),54% (15/28),[],"['1', '1', '5', '3']","['3', '2']",[],[],2.41
25.06. 19:10,Humbert U.,1,6,3,4,,,12,2,62%,65% (39/60),57% (21/37),81% (13/16),36% (24/67),37% (10/27),25% (2/8),34,19,60% (9/15),62% (60/97),36% (34/94),49% (94/191),5,4,79% (11/14),14% (2/14),46% (13/28),"['2', '0']","['1', '0']",[],[],[],1.58
23.06. 19:20,Bautista-Agut R.,2,6,6,,,,6,1,65%,79% (19/24),77% (10/13),100% (2/2),53% (9/17),67% (12/18),100% (5/5),18,2,75% (3/4),78% (29/37),60% (21/35),69% (50/72),7,0,100% (7/7),83% (5/6),92% (12/13),"['3', '1', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.41
23.06. 19:20,Daniel T.,0,1,0,,,,1,2,49%,47% (8/17),33% (6/18),0% (0/5),21% (5/24),23% (3/13),0% (0/2),12,10,50% (4/8),40% (14/35),22% (8/37),31% (22/72),3,1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],2.94
ATP - SINGLES :  Halle (Germany) - Qualification,grass,header
16.06. 14:40,Bautista-Agut R.,0,4,4,,,,4,1,74%,65% (30/46),63% (10/16),33% (1/3),16% (6/37),45% (10/22),0% (0/0),65% (40/62),27% (16/59),46% (56/121),4,1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.52
16.06. 14:40,Purcell M.,2,6,6,,,,17,0,63%,84% (31/37),55% (12/22),0% (0/0),35% (16/46),38% (6/16),67% (2/3),73% (43/59),35% (22/62),54% (65/121),6,0,100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['4', '3']",[],[],[],2.54
15.06. 16:50,Bautista-Agut R.,2,7^7,7^7,,,,5,2,70%,80% (44/55),58% (14/24),50% (2/4),33% (16/49),50% (21/42),22% (2/9),73% (58/79),41% (38/93),56% (96/172),6,0,83% (10/12),17% (2/12),50% (12/24),"['3', '3']","['2', '1']",[],[],[],1.50
15.06. 16:50,Herbert P.,0,6^2,6^4,,,,18,9,54%,67% (33/49),50% (21/42),78% (7/9),20% (11/55),42% (10/24),50% (2/4),59% (55/93),27% (21/79),44% (76/172),4,0,83% (10/12),17% (2/12),50% (12/24),"['3', '2']","['4', '4']",[],[],[],2.58
ATP - SINGLES :  Hertogenbosch (Netherlands),grass,header
13.06. 21:25,Bautista-Agut R.,1,6,2,5,,,2,2,64%,70% (37/53),53% (16/30),25% (1/4),11% (5/44),38% (11/29),100% (1/1),11,6,80% (4/5),64% (53/83),22% (16/73),44% (69/156),2,0,80% (12/15),7% (1/15),43% (13/30),"['5', '4']",[],[],[],[],2.35
13.06. 21:25,Raonic M.,2,4,6,7,,,25,2,60%,89% (39/44),62% (18/29),0% (0/1),30% (16/53),47% (14/30),75% (3/4),51,9,75% (12/16),78% (57/73),36% (30/83),56% (87/156),8,0,93% (14/15),20% (3/15),57% (17/30),[],"['4', '2', '6', '2']","['7', '5']",[],[],1.59
11.06. 18:25,Bautista-Agut R.,2,7^9,6,,,,1,2,76%,74% (35/47),67% (10/15),0% (0/0),20% (9/44),62% (18/29),40% (2/5),28,8,69% (11/16),73% (45/62),37% (27/73),53% (72/135),8,0,100% (10/10),20% (2/10),60% (12/20),[],"['2', '1', '5', '2']",[],[],[],1.68
11.06. 18:25,Huesler M.,0,6^7,2,,,,15,0,60%,80% (35/44),38% (11/29),60% (3/5),26% (12/47),33% (5/15),0% (0/0),32,9,49% (21/43),63% (46/73),27% (17/62),47% (63/135),2,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.22
ATP - SINGLES :  French Open (France),clay,header
28.05. 19:45,Bautista-Agut R.,1,1,6,4,1,,0,1,63%,47% (38/81),53% (25/47),58% (11/19),26% (17/65),52% (22/42),27% (3/11),35,48,58% (22/38),49% (63/128),36% (39/107),43% (102/235),5,0,53% (9/17),18% (3/17),35% (12/34),[],"['3', '2', '5', '2']","['3', '4']",[],[],2.13
28.05. 19:45,Munar J.,3,6,4,6,6,,4,3,61%,74% (48/65),48% (20/42),73% (8/11),53% (43/81),47% (22/47),42% (8/19),48,34,70% (26/37),64% (68/107),51% (65/128),57% (133/235),5,0,82% (14/17),47% (8/17),65% (22/34),"['1', '0', '4', '1', '6', '1']","['3', '5']","['4', '2', '6', '4']","['2', '0', '4', '0']",[],1.73
CHALLENGER MEN - SINGLES :  Bordeaux (France),clay,header
17.05. 18:10,Bautista-Agut R.,1,4,6,1,,,3,0,63%,56% (30/54),41% (13/32),50% (7/14),44% (31/71),44% (12/27),33% (5/15),50% (43/86),44% (41/94),47% (84/180),2,1,46% (6/13),38% (5/13),42% (11/26),"['3', '1', '4', '2']","['3', '3', '5', '3']","['1', '4']",[],[],1.89
17.05. 18:10,Martinez P.,2,6,3,6,,,3,7,72%,56% (40/71),56% (15/27),67% (10/15),44% (24/54),59% (19/32),50% (7/14),56% (53/94),50% (43/86),53% (96/180),8,0,62% (8/13),54% (7/13),58% (15/26),"['2', '3', '3', '4', '5', '4']","['2', '1']","['2', '0', '4', '0', '5', '1']",[],[],1.83
16.05. 21:20,Bautista-Agut R.,2,7^7,6,,,,2,4,69%,64% (38/59),52% (14/27),82% (9/11),24% (7/29),47% (14/30),75% (3/4),60% (52/86),36% (21/59),50% (73/145),4,0,82% (9/11),27% (3/11),55% (12/22),"['4', '4', '6', '6']","['1', '0']",[],[],[],1.34
16.05. 21:20,Daniel T.,0,6^2,4,,,,7,3,49%,76% (22/29),53% (16/30),25% (1/4),36% (21/59),48% (13/27),18% (2/11),64% (38/59),40% (34/86),50% (72/145),6,1,73% (8/11),18% (2/11),45% (10/22),"['2', '1', '6', '5']",[],[],[],[],3.23
15.05. 22:20,Bautista-Agut R.,2,7^7,6,,,,0,2,79%,82% (37/45),33% (4/12),50% (1/2),45% (21/47),58% (14/24),44% (4/9),72% (41/57),49% (35/71),59% (76/128),8,0,89% (8/9),44% (4/9),67% (12/18),"['5', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],1.24
15.05. 22:20,McDonald M.,0,6^2,0,,,,0,3,66%,55% (26/47),42% (10/24),56% (5/9),18% (8/45),67% (8/12),50% (1/2),51% (36/71),28% (16/57),41% (52/128),2,0,56% (5/9),11% (1/9),33% (6/18),"['3', '2']",[],[],[],[],3.85
ATP - SINGLES :  Madrid (Spain),clay,header
27.04. 22:35,Bautista-Agut R.,1,6,3,5,,,1,2,71%,73% (47/64),50% (13/26),0% (0/2),25% (14/55),37% (11/30),25% (1/4),16,32,56% (10/18),67% (60/90),29% (25/85),49% (85/175),4,0,87% (13/15),7% (1/15),47% (14/30),"['4', '2']",[],[],[],[],2.78
27.04. 22:35,Khachanov K.,2,3,6,7,,,8,1,65%,75% (41/55),63% (19/30),75% (3/4),27% (17/64),50% (13/26),100% (2/2),27,25,80% (20/25),71% (60/85),33% (30/90),51% (90/175),6,0,93% (14/15),13% (2/15),53% (16/30),[],"['2', '0']","['6', '5']",[],[],1.46
25.04. 18:05,Bautista-Agut R.,2,7^7,4,6,,,3,3,71%,68% (47/69),54% (15/28),57% (4/7),34% (23/68),55% (23/42),50% (4/8),20,23,88% (14/16),64% (62/97),42% (46/110),52% (108/207),7,0,80% (12/15),29% (4/14),55% (16/29),"['1', '0', '3', '2']",[],"['2', '0', '4', '0']",[],[],1.40
25.04. 18:05,Galan D. E.,1,6^4,6,1,,,13,1,62%,66% (45/68),45% (19/42),50% (4/8),32% (22/69),46% (13/28),43% (3/7),31,31,47% (14/30),58% (64/110),36% (35/97),48% (99/207),3,0,71% (10/14),20% (3/15),45% (13/29),"['2', '2', '3', '3']","['5', '4']",[],[],[],3.00
ATP - SINGLES :  Madrid (Spain) - Qualification,clay,header
23.04. 17:25,Bautista-Agut R.,1,4,6,4,,,3,4,68%,59% (39/66),39% (12/31),46% (6/13),41% (24/59),59% (16/27),50% (6/12),32,18,65% (13/20),53% (51/97),47% (40/86),50% (91/183),5,0,53% (8/15),43% (6/14),48% (14/29),"['4', '4']","['2', '0', '4', '0']","['1', '2', '2', '3', '4', '5']",[],[],1.21
