Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,132/113,59/58,65/51,8/4,-,-
2024,19/15,19/13,0/2,-,-,-
2023,38/29,5/9,28/17,5/3,-,-
2022,28/19,10/7,18/12,-,-,-
2021,33/24,16/10,14/13,3/1,-,-
2020,6/9,5/7,1/2,-,-,-
2019,7/10,3/5,4/5,-,-,-
2018,0/1,0/1,-,-,-,-
2017,1/4,1/4,-,-,-,-
2015,0/1,0/1,-,-,-,-
2014,0/1,0/1,-,-,-,-
