Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,113/142,6/6,103/127,4/7,-,0/2
2023,14/11,-,14/11,-,-,-
2022,13/12,-,13/12,-,-,-
2021,2/4,-,2/4,-,-,-
2020,6/5,-,6/5,-,-,-
2019,11/18,4/3,7/14,0/1,-,-
2018,10/8,-,10/8,-,-,-
2017,12/16,1/2,11/14,-,-,-
2016,6/20,-,6/18,-,-,0/2
2015,16/14,-,16/13,0/1,-,-
2014,13/18,-,12/17,1/1,-,-
2013,8/12,-,6/10,2/2,-,-
2012,2/4,1/1,0/1,1/2,-,-
