Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,321/221,99/83,155/104,26/19,1/3,40/12
2024,34/22,14/12,15/9,-,-,5/1
2023,50/32,5/10,27/15,3/4,-,15/3
2022,58/26,17/7,36/14,-,0/1,5/4
2021,37/25,8/6,14/14,0/1,-,15/4
2020,29/18,15/9,14/9,-,-,-
2019,19/19,6/8,13/11,-,-,-
2018,26/25,12/8,12/14,2/3,-,-
2017,18/19,0/3,10/9,7/5,1/2,-
2016,25/23,7/13,4/5,14/5,-,-
2015,17/7,12/5,5/2,-,-,-
2014,7/3,2/1,5/2,-,-,-
2013,0/1,-,-,0/1,-,-
2012,1/1,1/1,-,-,-,-
