Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,37/72,21/36,12/34,-,-,4/2
2024,6/11,4/7,2/4,-,-,-
2023,10/9,6/7,-,-,-,4/2
2022,9/15,4/7,5/8,-,-,-
2021,5/23,2/5,3/18,-,-,-
2019,4/9,2/5,2/4,-,-,-
2018,3/3,3/3,-,-,-,-
2017,0/2,0/2,-,-,-,-
