Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,254/206,42/47,203/146,8/8,1/4,0/1
2024,23/19,-,23/19,-,-,-
2023,23/19,10/7,13/12,-,-,-
2022,22/24,2/6,18/15,1/2,1/1,-
2021,8/23,1/5,7/15,0/2,0/1,-
2020,13/14,3/5,10/8,-,-,0/1
2019,49/32,6/8,41/22,2/2,-,-
2018,42/29,6/7,36/22,-,-,-
2017,39/26,10/7,27/18,2/1,-,-
2016,24/11,4/2,17/8,3/1,-,-
2015,8/5,-,8/4,-,0/1,-
2014,3/4,-,3/3,-,0/1,-
