Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,66/51,5/8,44/23,17/20,-,-
2024,18/8,0/1,10/3,8/4,-,-
2023,22/16,3/2,17/9,2/5,-,-
2022,14/13,1/4,10/6,3/3,-,-
2021,9/8,-,6/4,3/4,-,-
2020,0/1,-,-,0/1,-,-
2018,1/2,1/1,-,0/1,-,-
2017,1/2,-,1/1,0/1,-,-
2016,1/1,-,-,1/1,-,-
