Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,48/52,32/32,10/15,3/1,-,3/4
2024,22/15,10/6,9/8,3/1,-,-
2023,17/26,14/18,1/7,-,-,2/1
2022,9/10,8/7,-,-,-,1/3
2021,0/1,0/1,-,-,-,-
