Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,234/121,152/71,61/45,1/1,-,20/4
2024,34/21,16/12,16/9,-,-,2/0
2023,14/19,6/12,8/7,-,-,-
2022,79/23,47/11,13/7,1/1,-,18/4
2021,56/23,49/14,7/9,-,-,-
2020,22/14,10/5,12/9,-,-,-
2019,21/15,17/13,4/2,-,-,-
2018,8/6,7/4,1/2,-,-,-
