17.05.2023,Bakhmutkina P.,0,1,2,,,,['-'],['-'],['-'],['-'],['-'],12.00
ITF WOMEN - SINGLES :  W25 Kachreti (Georgia),hard,header
11.05.2023,Zolotareva A.,1,6,3,4,,,['-'],['-'],['-'],['-'],['-'],2.27
11.05.2023,Iatcenko P.,2,2,6,6,,,['-'],['-'],['-'],['-'],['-'],1.58
10.05.2023,Zolotareva A.,2,7,4,6,,,['-'],['-'],['-'],['-'],['-'],2.82
10.05.2023,Radanovic D.,1,5,6,0,,,['-'],['-'],['-'],['-'],['-'],1.39
ITF WOMEN - SINGLES :  W40 Tbilisi (Georgia),hard,header
04.05.2023,Zolotareva A.,0,5,3,,,,['-'],['-'],['-'],['-'],['-'],1.17
04.05.2023,Yamalapalli S.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],4.60
02.05.2023,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.77
02.05.2023,Li Z.,0,4,4,,,,['-'],['-'],['-'],['-'],['-'],1.94
ITF WOMEN - SINGLES :  W60 Istanbul (Turkey),clay,header
ITF WOMEN - SINGLES :  W25 Monastir 2 (Tunisia),hard,header
24.01.2023,Zolotareva A.,0,0,6^4,,,,['-'],['-'],['-'],['-'],['-'],2.00
24.01.2023,Wei S.,2,6,7^7,,,,['-'],['-'],['-'],['-'],['-'],1.73
ITF WOMEN - SINGLES :  W40 Monastir 2 (Tunisia),hard,header
21.01.2023,Zolotareva A.,1,6,2,6^4,,,['-'],['-'],['-'],['-'],['-'],2.67
21.01.2023,Hosogi S.,2,2,6,7^7,,,['-'],['-'],['-'],['-'],['-'],1.43
20.01.2023,Zolotareva A.,2,6,4,7,,,['-'],['-'],['-'],['-'],['-'],1.86
20.01.2023,Lansere S.,1,2,6,5,,,['-'],['-'],['-'],['-'],['-'],1.86
19.01.2023,Zolotareva A.,2,4,7^7,6,,,['-'],['-'],['-'],['-'],['-'],1.18
19.01.2023,Mansouri Y.,1,6,6^5,0,,,['-'],['-'],['-'],['-'],['-'],4.32
18.01.2023,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.03
18.01.2023,Bojica S.,0,2,3,,,,['-'],['-'],['-'],['-'],['-'],9.90
ITF WOMEN - SINGLES :  W40 Monastir (Tunisia),hard,header
13.01.2023,Zolotareva A.,0,1,6^5,,,,['-'],['-'],['-'],['-'],['-'],1.65
13.01.2023,Craciun G. A.,2,6,7^7,,,,['-'],['-'],['-'],['-'],['-'],2.13
12.01.2023,Zolotareva A.,2,7^8,6,,,,['-'],['-'],['-'],['-'],['-'],1.25
12.01.2023,Rame A.,0,6^6,4,,,,['-'],['-'],['-'],['-'],['-'],3.64
11.01.2023,Zolotareva A.,2,5,7,6,,,['-'],['-'],['-'],['-'],['-'],2.10
11.01.2023,Kan V.,1,7,5,3,,,['-'],['-'],['-'],['-'],['-'],1.67
ITF WOMEN - SINGLES :  W25 Monastir (Tunisia),hard,header
03.01.2023,Zolotareva A.,1,4,7,3,,,['-'],['-'],['-'],['-'],['-'],2.12
03.01.2023,Radivojevic L.,2,6,5,6,,,['-'],['-'],['-'],['-'],['-'],1.66
ITF WOMEN - SINGLES :  W100+H Dubai (United Arab Emirates),hard,header
ITF WOMEN - SINGLES :  W15 Antalya 20 (Turkey),clay,header
13.11.2022,Zolotareva A.,2,2,7^7,6,,,['-'],['-'],['-'],['-'],['-'],1.22
13.11.2022,Curovic T.,1,6,6^2,4,,,['-'],['-'],['-'],['-'],['-'],4.14
12.11.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.51
12.11.2022,Aikawa M.,0,3,1,,,,['-'],['-'],['-'],['-'],['-'],2.50
11.11.2022,Zolotareva A.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],0
11.11.2022,Ureke A.,0,5,3,,,,['-'],['-'],['-'],['-'],['-'],0
10.11.2022,Zolotareva A.,2,6,4,6,,,['-'],['-'],['-'],['-'],['-'],0
10.11.2022,Dadaciu S.,1,2,6,4,,,['-'],['-'],['-'],['-'],['-'],0
09.11.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.02
09.11.2022,Kurt I.,0,3,2,,,,['-'],['-'],['-'],['-'],['-'],13.50
ITF WOMEN - SINGLES :  W15 Antalya 19 (Turkey),clay,header
06.11.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.27
06.11.2022,Hrdinkova D.,0,1,0,,,,['-'],['-'],['-'],['-'],['-'],3.66
05.11.2022,Zolotareva A.,2,6,7,,,,['-'],['-'],['-'],['-'],['-'],1.10
05.11.2022,Senic N.,0,4,5,,,,['-'],['-'],['-'],['-'],['-'],6.65
04.11.2022,Zolotareva A.,2,1,6,6,,,['-'],['-'],['-'],['-'],['-'],1.09
04.11.2022,Ureke A.,1,6,1,4,,,['-'],['-'],['-'],['-'],['-'],5.65
03.11.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.04
03.11.2022,Dadaciu S.,0,2,1,,,,['-'],['-'],['-'],['-'],['-'],7.50
02.11.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],0
02.11.2022,Sysoeva M.,0,2,3,,,,['-'],['-'],['-'],['-'],['-'],0
ITF WOMEN - SINGLES :  W25 Istanbul (Turkey),hard,header
26.10.2022,Zolotareva A.,0,1,3,,,,['-'],['-'],['-'],['-'],['-'],2.10
26.10.2022,Buyukakcay C.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.62
25.10.2022,Zolotareva A.,2,6,7,,,,['-'],['-'],['-'],['-'],['-'],1.45
25.10.2022,Aikawa M.,0,3,5,,,,['-'],['-'],['-'],['-'],['-'],2.63
ITF WOMEN - SINGLES :  W25 Cairo 3 (Egypt),clay,header
11.09.2022,Zolotareva A.,2,7,6^4,6,,,['-'],['-'],['-'],['-'],['-'],2.05
11.09.2022,Vicens Mas R.,1,5,7^7,4,,,['-'],['-'],['-'],['-'],['-'],1.74
10.09.2022,Zolotareva A.,2,2,6,6,,,['-'],['-'],['-'],['-'],['-'],2.46
10.09.2022,Radivojevic L.,1,6,3,4,,,['-'],['-'],['-'],['-'],['-'],1.53
09.09.2022,Zolotareva A.,2,7,7,,,,['-'],['-'],['-'],['-'],['-'],1.51
09.09.2022,Colmegna M.,0,5,5,,,,['-'],['-'],['-'],['-'],['-'],2.50
08.09.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.40
08.09.2022,Delai M.,0,2,3,,,,['-'],['-'],['-'],['-'],['-'],2.87
07.09.2022,Zolotareva A.,2,6^5,6,6,,,['-'],['-'],['-'],['-'],['-'],1.21
07.09.2022,Schmidt A.,1,7^7,4,4,,,['-'],['-'],['-'],['-'],['-'],4.26
ITF WOMEN - SINGLES :  W25 Almaty (Kazakhstan),hard,header
02.09.2022,Zolotareva A.,0,0,4,,,,['-'],['-'],['-'],['-'],['-'],0
02.09.2022,Kulambayeva Z.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],0
01.09.2022,Zolotareva A.,2,7^8,6,,,,['-'],['-'],['-'],['-'],['-'],0
01.09.2022,Ureke A.,0,6^6,2,,,,['-'],['-'],['-'],['-'],['-'],0
30.08.2022,Zolotareva A.,2,6,7^8,,,,['-'],['-'],['-'],['-'],['-'],0
30.08.2022,Yamalapalli S.,0,3,6^6,,,,['-'],['-'],['-'],['-'],['-'],0
ITF WOMEN - SINGLES :  W60 Nur-Sultan 2 (Kazakhstan),hard,header
ITF WOMEN - SINGLES :  W25 Nur-Sultan 2 (Kazakhstan),hard,header
13.07.2022,Zolotareva A.,1,6,2,5,,,['-'],['-'],['-'],['-'],['-'],2.50
13.07.2022,Abduraimova N.,2,1,6,7,,,['-'],['-'],['-'],['-'],['-'],1.51
ITF WOMEN - SINGLES :  W25 Tbilisi 3 (Georgia),hard,header
11.06.2022,Zolotareva A.,1,2,7^7,5,,,['-'],['-'],['-'],['-'],['-'],2.46
11.06.2022,Astakhova D.,2,6,6^1,7,,,['-'],['-'],['-'],['-'],['-'],1.53
10.06.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.98
10.06.2022,Kubareva A.,0,1,3,,,,['-'],['-'],['-'],['-'],['-'],1.74
09.06.2022,Zolotareva A.,2,7,4,7^9,,,['-'],['-'],['-'],['-'],['-'],1.82
09.06.2022,Ozgen P.,1,5,6,6^7,,,['-'],['-'],['-'],['-'],['-'],1.84
08.06.2022,Zolotareva A.,1,6,2,,,,['-'],['-'],['-'],['-'],['-'],0
08.06.2022,Dmitruk K.,0,2,1,,,,['-'],['-'],['-'],['-'],['-'],0
ITF WOMEN - SINGLES :  W25 Tbilisi 2 (Georgia),hard,header
03.06.2022,Zolotareva A.,1,6,3,2,,,['-'],['-'],['-'],['-'],['-'],0
03.06.2022,Zakharova A.,2,2,6,6,,,['-'],['-'],['-'],['-'],['-'],0
02.06.2022,Zolotareva A.,2,6,3,6,,,['-'],['-'],['-'],['-'],['-'],1.99
02.06.2022,Semenistaja D.,1,3,6,4,,,['-'],['-'],['-'],['-'],['-'],1.73
01.06.2022,Zolotareva A.,2,6,2,6,,,['-'],['-'],['-'],['-'],['-'],1.11
01.06.2022,Stolmar R.,1,4,6,1,,,['-'],['-'],['-'],['-'],['-'],6.15
ITF WOMEN - SINGLES :  W25 Tbilisi (Georgia),hard,header
27.05.2022,Zolotareva A.,1,6,4,3,,,['-'],['-'],['-'],['-'],['-'],0
27.05.2022,Diatchenko V.,2,4,6,6,,,['-'],['-'],['-'],['-'],['-'],0
26.05.2022,Zolotareva A.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],1.83
26.05.2022,Samir S.,0,5,0,,,,['-'],['-'],['-'],['-'],['-'],1.83
25.05.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.21
25.05.2022,Ovcharenko E.,0,1,3,,,,['-'],['-'],['-'],['-'],['-'],4.28
ITF WOMEN - SINGLES :  W15 Cairo 6 (Egypt),clay,header
07.05.2022,Zolotareva A.,0,3,6^2,,,,['-'],['-'],['-'],['-'],['-'],1.31
07.05.2022,Yang Y. Y.,2,6,7^7,,,,['-'],['-'],['-'],['-'],['-'],3.36
06.05.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],0
06.05.2022,Ezzat Y.,0,2,3,,,,['-'],['-'],['-'],['-'],['-'],0
05.05.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],0
05.05.2022,Bestetti G.,0,2,3,,,,['-'],['-'],['-'],['-'],['-'],0
04.05.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.04
04.05.2022,Tatavarthy S.,0,4,2,,,,['-'],['-'],['-'],['-'],['-'],10.50
ITF WOMEN - SINGLES :  W25 Cairo 2 (Egypt),clay,header
01.05.2022,Zolotareva A.,2,7^7,7^7,,,,['-'],['-'],['-'],['-'],['-'],2.31
01.05.2022,Janicijevic S.,0,6^5,6^4,,,,['-'],['-'],['-'],['-'],['-'],1.62
30.04.2022,Zolotareva A.,2,2,6,6,,,['-'],['-'],['-'],['-'],['-'],1.55
30.04.2022,Babel O.,1,6,2,2,,,['-'],['-'],['-'],['-'],['-'],2.36
29.04.2022,Zolotareva A.,2,6^9,6,6,,,['-'],['-'],['-'],['-'],['-'],1.52
29.04.2022,Tanasie L.,1,7^11,2,4,,,['-'],['-'],['-'],['-'],['-'],2.30
28.04.2022,Zolotareva A.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],1.41
28.04.2022,Vasilescu A.,0,5,1,,,,['-'],['-'],['-'],['-'],['-'],2.76
27.04.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.34
27.04.2022,Spigarelli M.,0,2,2,,,,['-'],['-'],['-'],['-'],['-'],3.22
ITF WOMEN - SINGLES :  W15 Cairo 5 (Egypt),clay,header
24.04.2022,Zolotareva A.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],1.54
24.04.2022,Welker E.,0,5,3,,,,['-'],['-'],['-'],['-'],['-'],2.50
23.04.2022,Zolotareva A.,2,3,6,7^7,,,['-'],['-'],['-'],['-'],['-'],1.51
23.04.2022,Tanasie L.,1,6,4,6^4,,,['-'],['-'],['-'],['-'],['-'],2.50
22.04.2022,Zolotareva A.,2,4,6,6,,,['-'],['-'],['-'],['-'],['-'],0
22.04.2022,Cherubini D.,1,6,4,2,,,['-'],['-'],['-'],['-'],['-'],0
21.04.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.31
21.04.2022,Schmidt A.,0,2,2,,,,['-'],['-'],['-'],['-'],['-'],3.36
20.04.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.21
20.04.2022,Lantigua De La Nuez A.,0,0,1,,,,['-'],['-'],['-'],['-'],['-'],4.26
ITF WOMEN - SINGLES :  W15 Antalya 7 (Turkey),clay,header
22.03.2022,Zolotareva A.,1,4,6,3,,,['-'],['-'],['-'],['-'],['-'],0
22.03.2022,Lodikova D.,2,6,4,6,,,['-'],['-'],['-'],['-'],['-'],0
ITF WOMEN - SINGLES :  W25 Antalya (Turkey),clay,header
16.02.2022,Zolotareva A.,0,0,4,,,,['-'],['-'],['-'],['-'],['-'],2.93
16.02.2022,Rosatello C.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.33
ITF WOMEN - SINGLES :  W25 Cairo (Egypt),hard,header
28.01.2022,Zolotareva A.,0,3,4,,,,['-'],['-'],['-'],['-'],['-'],2.09
28.01.2022,Jani R-L.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.63
27.01.2022,Zolotareva A.,2,7^7,6,,,,['-'],['-'],['-'],['-'],['-'],2.16
27.01.2022,Sakellaridi S.,0,6^2,4,,,,['-'],['-'],['-'],['-'],['-'],1.59
26.01.2022,Zolotareva A.,2,4,7^7,6,,,['-'],['-'],['-'],['-'],['-'],2.00
26.01.2022,Wang Y.,1,6,6^0,0,,,['-'],['-'],['-'],['-'],['-'],1.69
ITF WOMEN - SINGLES :  W15 Cairo 3 (Egypt),clay,header
23.01.2022,Zolotareva A.,2,1,6,6,,,['-'],['-'],['-'],['-'],['-'],2.84
23.01.2022,Sakellaridi S.,1,6,3,2,,,['-'],['-'],['-'],['-'],['-'],1.43
22.01.2022,Zolotareva A.,2,5,6,7^7,,,['-'],['-'],['-'],['-'],['-'],2.78
22.01.2022,Kraus S.,1,7,3,6^2,,,['-'],['-'],['-'],['-'],['-'],1.40
21.01.2022,Zolotareva A.,2,6,5,6,,,['-'],['-'],['-'],['-'],['-'],1.39
21.01.2022,Nagy A.,1,1,7,3,,,['-'],['-'],['-'],['-'],['-'],2.68
20.01.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.31
20.01.2022,Ureke A.,0,1,1,,,,['-'],['-'],['-'],['-'],['-'],3.36
19.01.2022,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],0
19.01.2022,Tran L.,0,4,4,,,,['-'],['-'],['-'],['-'],['-'],0
ITF WOMEN - SINGLES :  W15 Cairo 2 (Egypt),clay,header
16.01.2022,Zolotareva A.,0,1,4,,,,['-'],['-'],['-'],['-'],['-'],3.16
16.01.2022,Sakellaridi S.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.37
15.01.2022,Zolotareva A.,2,6,6^2,6,,,['-'],['-'],['-'],['-'],['-'],1.11
15.01.2022,Ureke A.,1,2,7^7,3,,,['-'],['-'],['-'],['-'],['-'],5.15
14.01.2022,Zolotareva A.,2,6,2,7,,,['-'],['-'],['-'],['-'],['-'],1.34
14.01.2022,Stakusic M.,1,2,6,5,,,['-'],['-'],['-'],['-'],['-'],3.22
13.01.2022,Zolotareva A.,2,1,6,6,,,['-'],['-'],['-'],['-'],['-'],0
13.01.2022,Brunskog L.,1,6,3,0,,,['-'],['-'],['-'],['-'],['-'],0
12.01.2022,Zolotareva A.,2,7,6,,,,['-'],['-'],['-'],['-'],['-'],0
12.01.2022,Modesti V.,0,5,4,,,,['-'],['-'],['-'],['-'],['-'],0
ITF WOMEN - SINGLES :  W15 Giza (Egypt),hard,header
17.12.2021,Zolotareva A.,1,2,6,4,,,['-'],['-'],['-'],['-'],['-'],0
17.12.2021,Marinkovic B.,2,6,4,6,,,['-'],['-'],['-'],['-'],['-'],0
16.12.2021,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],0
16.12.2021,Al Nabhani F.,0,0,4,,,,['-'],['-'],['-'],['-'],['-'],0
15.12.2021,Zolotareva A.,2,6,6,,,,['-'],['-'],['-'],['-'],['-'],1.04
15.12.2021,Fouad H.,0,1,3,,,,['-'],['-'],['-'],['-'],['-'],10.50
