Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,67/52,34/29,27/18,6/5,-,-
2024,19/10,14/7,5/3,-,-,-
2023,14/13,11/9,1/2,2/2,-,-
2022,17/9,4/3,13/6,-,-,-
2021,5/4,3/3,2/1,-,-,-
2020,0/4,0/3,0/1,-,-,-
2018,10/10,2/4,5/4,3/2,-,-
2017,1/1,-,-,1/1,-,-
2014,1/1,-,1/1,-,-,-
