Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,358/210,286/166,69/41,1/2,-,2/1
2024,40/13,40/13,-,-,-,-
2023,31/16,25/11,6/5,-,-,-
2022,19/15,14/12,5/3,-,-,-
2021,51/21,35/14,16/7,-,-,-
2020,35/12,26/9,7/2,-,-,2/1
2019,9/7,9/7,-,-,-,-
2018,19/20,19/17,0/3,-,-,-
2017,36/13,23/9,13/4,-,-,-
2016,27/17,27/16,-,0/1,-,-
2015,31/21,23/15,8/6,-,-,-
2014,23/22,15/14,8/8,-,-,-
2013,20/19,19/18,-,1/1,-,-
2012,12/9,6/6,6/3,-,-,-
2011,5/4,5/4,-,-,-,-
2010,0/1,0/1,-,-,-,-
