Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
11.08.,Llamas Ruiz P.,2,,,,,,2,1,59%,71% (24/34),54% (13/24),67% (2/3),27% (8/30),63% (20/32),71% (5/7),19,22,71% (5/7),64% (37/58),45% (28/62),54% (65/120),7,0,89% (8/9),50% (5/10),68% (13/19),"['1', '0', '4', '1', '6', '1']","['5', '5', '7', '5']",[],[],[],1.78
11.08.,Haase R.,0,,,,,,4,4,48%,73% (22/30),38% (12/32),29% (2/7),29% (10/34),46% (11/24),33% (1/3),21,32,77% (10/13),55% (34/62),36% (21/58),46% (55/120),3,2,50% (5/10),11% (1/9),32% (6/19),[],"['2', '1']",[],[],[],19.0
01.06.,Topo M.,2,,,,,,12,3,66%,95% (36/38),65% (13/20),0% (0/0),29% (15/52),48% (16/33),10% (1/10),84% (49/58),36% (31/85),56% (80/143),7,0,100% (11/11),9% (1/11),55% (12/22),"['2', '1']",[],[],[],[],1.10
01.06.,Haase R.,0,,,,,,7,6,61%,71% (37/52),52% (17/33),90% (9/10),5% (2/38),35% (7/20),0% (0/0),64% (54/85),16% (9/58),44% (63/143),3,1,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],6.00
28.07.2024,Ofner S.,2,,,,,,5,1,43%,77% (20/26),59% (20/34),83% (5/6),33% (13/39),61% (17/28),40% (4/10),29,15,81% (13/16),67% (40/60),45% (30/67),55% (70/127),8,0,89% (8/9),45% (5/11),65% (13/20),"['3', '3', '7', '5']","['3', '1', '6', '2']",[],[],[],1.07
28.07.2024,Haase R.,0,,,,,,5,4,58%,67% (26/39),39% (11/28),60% (6/10),23% (6/26),41% (14/34),17% (1/6),17,19,22% (2/9),55% (37/67),33% (20/60),45% (57/127),2,0,55% (6/11),11% (1/9),35% (7/20),"['3', '2']",[],[],[],[],8.70
09.06.2024,Napolitano S.,2,,,,,,7,2,60%,69% (34/49),58% (19/33),80% (4/5),20% (10/51),71% (22/31),33% (2/6),26,18,79% (15/19),65% (53/82),39% (32/82),52% (85/164),7,0,91% (10/11),18% (2/11),55% (12/22),"['4', '3']","['1', '0']",[],[],[],1.23
09.06.2024,Haase R.,0,,,,,,3,8,62%,80% (41/51),29% (9/31),67% (4/6),31% (15/49),42% (14/33),20% (1/5),24,20,75% (12/16),61% (50/82),35% (29/82),48% (79/164),3,3,82% (9/11),9% (1/11),45% (10/22),[],"['5', '5']",[],[],[],3.95
08.06.2024,Haase R.,2,,,,,,3,3,68%,79% (27/34),56% (9/16),0% (0/0),23% (6/26),54% (14/26),50% (3/6),20,4,81% (13/16),72% (36/50),38% (20/52),55% (56/102),5,0,100% (9/9),33% (3/9),67% (12/18),"['1', '0']","['2', '1', '4', '1']",[],[],[],-
08.06.2024,Koolhof W.,0,,,,,,7,0,50%,77% (20/26),46% (12/26),50% (3/6),21% (7/34),44% (7/16),0% (0/0),22,6,69% (9/13),62% (32/52),28% (14/50),45% (46/102),5,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],-
19.08.2023,Kumar O.,2,,,,,,2,4,54%,73% (33/45),44% (17/39),63% (5/8),34% (14/41),49% (17/35),57% (4/7),33,13,70% (7/10),60% (50/84),41% (31/76),51% (81/160),77% (10/13),31% (4/13),54% (14/26),"['3', '1', '5', '1']",[],"['3', '1', '7', '5']",[],[],1.98
19.08.2023,Haase R.,1,,,,,,5,5,54%,66% (27/41),51% (18/35),43% (3/7),27% (12/45),56% (22/39),38% (3/8),27,18,65% (13/20),59% (45/76),40% (34/84),49% (79/160),69% (9/13),23% (3/13),46% (12/26),[],"['2', '0', '4', '0']","['2', '3']",[],[],1.83
10.06.2023,Hijikata R.,2,,,,,,6,2,52%,76% (22/29),81% (22/27),0% (0/0),33% (13/40),38% (9/24),22% (2/9),77% (44/57),34% (22/64),55% (66/121),100% (11/11),20% (2/10),62% (13/21),"['3', '1']","['6', '4']",[],[],[],1.36
10.06.2023,Haase R.,0,,,,,,5,2,63%,68% (27/40),63% (15/24),78% (7/9),24% (7/29),19% (5/27),0% (0/0),66% (42/64),23% (13/57),45% (55/121),80% (8/10),0% (0/11),38% (8/21),[],[],[],[],[],3.00
03.05.2023,Halys Q.,2,,,,,,13,5,55%,78% (28/36),66% (19/29),50% (1/2),29% (12/42),44% (12/27),75% (3/4),72% (47/65),35% (24/69),53% (71/134),92% (11/12),25% (3/12),58% (14/24),"['7', '5']","['4', '4', '7', '5']",[],[],[],1.13
03.05.2023,Haase R.,0,,,,,,5,2,61%,71% (30/42),56% (15/27),25% (1/4),22% (8/36),34% (10/29),50% (1/2),65% (45/69),28% (18/65),47% (63/134),75% (9/12),8% (1/12),42% (10/24),[],"['3', '2']",[],[],[],5.40
02.05.2023,Haase R.,2,,,,,,14,5,55%,74% (35/47),54% (21/39),67% (6/9),37% (25/67),65% (20/31),56% (5/9),65% (56/86),46% (45/98),55% (101/184),79% (11/14),36% (5/14),57% (16/28),"['3', '4']","['3', '1', '5', '1']","['1', '2', '6', '5']",[],[],1.28
02.05.2023,Lock B.,1,,,,,,1,3,68%,63% (42/67),35% (11/31),44% (4/9),26% (12/47),46% (18/39),33% (3/9),54% (53/98),35% (30/86),45% (83/184),64% (9/14),21% (3/14),43% (12/28),"['2', '0', '5', '3']",[],"['2', '0']",[],[],3.48
01.05.2023,Haase R.,2,,,,,,9,6,59%,80% (32/40),46% (13/28),71% (5/7),38% (15/40),54% (13/24),67% (4/6),66% (45/68),44% (28/64),55% (73/132),82% (9/11),36% (4/11),59% (13/22),"['2', '1']","['1', '2', '3', '4', '6', '5']",[],[],[],2.13
01.05.2023,Ferreira Silva F.,0,,,,,,3,3,63%,63% (25/40),46% (11/24),33% (2/6),20% (8/40),54% (15/28),29% (2/7),56% (36/64),34% (23/68),45% (59/132),64% (7/11),18% (2/11),41% (9/22),[],"['2', '0', '4', '2']",[],[],[],1.67
15.04.2023,Karatsev A.,2,,,,,,7,1,63%,88% (35/40),52% (12/23),80% (4/5),38% (22/58),61% (20/33),31% (5/16),75% (47/63),46% (42/91),58% (89/154),91% (10/11),42% (5/12),65% (15/23),"['3', '2', '5', '2']",[],"['2', '0', '4', '0', '6', '0']",[],[],1.34
15.04.2023,Haase R.,1,,,,,,6,2,64%,62% (36/58),39% (13/33),69% (11/16),13% (5/40),48% (11/23),20% (1/5),54% (49/91),25% (16/63),42% (65/154),58% (7/12),9% (1/11),35% (8/23),[],"['4', '2']",[],[],[],3.26
01.04.2023,Ofner S.,2,,,,,,3,2,53%,71% (22/31),50% (14/28),75% (6/8),34% (11/32),64% (21/33),40% (4/10),61% (36/59),49% (32/65),55% (68/124),80% (8/10),44% (4/9),63% (12/19),"['4', '2']","['2', '3', '4', '3', '5', '4']",[],[],[],1.20
01.04.2023,Haase R.,0,,,,,,2,4,49%,66% (21/32),36% (12/33),60% (6/10),29% (9/31),50% (14/28),25% (2/8),51% (33/65),39% (23/59),45% (56/124),56% (5/9),20% (2/10),37% (7/19),[],"['3', '1', '4', '4']",[],[],[],4.28
30.01.2023,Broady L.,2,,,,,,8,6,55%,83% (30/36),48% (14/29),80% (4/5),26% (9/34),74% (17/23),100% (4/4),68% (44/65),46% (26/57),57% (70/122),89% (8/9),40% (4/10),63% (12/19),"['5', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],1.34
30.01.2023,Haase R.,0,,,,,,2,3,60%,74% (25/34),26% (6/23),0% (0/4),17% (6/36),52% (15/29),20% (1/5),54% (31/57),32% (21/65),43% (52/122),60% (6/10),11% (1/9),37% (7/19),"['4', '5']",[],[],[],[],3.22
