Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,95/77,47/33,36/34,12/10,-,-
2024,22/24,16/16,1/5,5/3,-,-
2023,23/20,14/8,4/7,5/5,-,-
2022,22/11,7/4,13/5,2/2,-,-
2021,22/8,7/3,15/5,-,-,-
2020,2/8,-,2/8,-,-,-
2018,3/3,2/1,1/2,-,-,-
2017,1/3,1/1,0/2,-,-,-
