Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,98/84,60/50,33/26,5/8,-,-
2024,15/19,15/13,0/4,0/2,-,-
2023,43/27,21/13,21/12,1/2,-,-
2022,27/21,13/12,11/7,3/2,-,-
2021,12/14,10/10,1/3,1/1,-,-
2020,1/3,1/2,-,0/1,-,-
