Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,139/109,101/88,1/2,-,-,37/19
2024,9/14,9/9,-,-,-,0/5
2023,22/23,18/22,-,-,-,4/1
2022,32/26,19/21,-,-,-,13/5
2021,35/26,15/18,-,-,-,20/8
2020,29/11,29/11,-,-,-,-
2019,8/6,7/4,1/2,-,-,-
2018,4/3,4/3,-,-,-,-
