Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,175/110,66/36,88/67,11/3,8/3,2/1
2024,33/20,-,29/18,-,4/2,-
2023,20/15,0/2,13/12,5/0,-,2/1
2022,40/26,35/19,4/6,1/1,-,-
2021,30/16,23/12,2/2,5/2,-,-
2020,9/3,-,5/2,-,4/1,-
2019,27/21,8/3,19/18,-,-,-
2018,11/4,-,11/4,-,-,-
2017,1/4,-,1/4,-,-,-
2016,4/1,-,4/1,-,-,-
