Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
06.08.,Chan D.,2,,,,,,"['1', '0', '5', '2']","['1', '0', '6', '5']",[],[],[],3.14
06.08.,Anthrop J.,0,,,,,,[],"['2', '2']",[],[],[],1.32
23.07.,Ghibaudo A.,2,,,,,,[],"['1', '0', '3', '0', '6', '3']","['2', '0', '4', '0', '5', '1']",[],[],1.63
23.07.,Anthrop J.,1,,,,,,"['4', '3', '6', '3']","['3', '5']","['1', '4']",[],[],2.16
17.07.,McHugh A.,2,,,,,,"['2', '1', '6', '3']","['2', '0', '5', '1']",[],[],[],2.03
17.07.,Anthrop J.,0,,,,,,[],[],[],[],[],1.70
16.07.,Anthrop J.,2,,,,,,"['6', '4']","['2', '0', '6', '2']",[],[],[],1.12
16.07.,Stephenson E.,0,,,,,,[],[],[],[],[],5.35
25.06.,Nanda G.,2,,,,,,"['1', '0']","['1', '0', '2', '1', '6', '3']",[],[],[],2.16
25.06.,Anthrop J.,0,,,,,,[],"['1', '1']",[],[],[],1.63
22.06.,Fenty A.,2,,,,,,[],"['2', '3', '5', '4']","['4', '3']",[],[],2.94
22.06.,Anthrop J.,1,,,,,,"['3', '2', '6', '3']","['3', '1']",[],[],[],1.36
21.06.,Anthrop J.,2,,,,,,"['2', '0', '4', '0', '5', '1', '6', '2']","['2', '0', '4', '0']",[],[],[],1.85
21.06.,Quan R.,0,,,,,,"['1', '4', '2', '5']","['2', '5']",[],[],[],1.85
20.06.,Anthrop J.,2,,,,,,"['2', '0', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.30
20.06.,Dean T.,0,,,,,,[],[],[],[],[],3.26
19.06.,Anthrop J.,2,,,,,,"['3', '1', '5', '1']","['1', '0', '4', '1']",[],[],[],1.06
19.06.,O'Connell B.,0,,,,,,[],[],[],[],[],7.20
18.06.,Anthrop J.,2,,,,,,"['3', '3', '5', '3']","['2', '3', '6', '5']",[],[],[],2.08
18.06.,Ilagan A.,0,,,,,,"['1', '0']","['3', '1']",[],[],[],1.69
12.06.,Samuel T.,2,,,,,,"['1', '0', '3', '2', '4', '3']","['2', '1']",[],[],[],1.42
12.06.,Anthrop J.,0,,,,,,"['2', '2', '3', '3']",[],[],[],[],2.69
