Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
14.08.,Wawrinka S.,2,,,,,,8,1,50%,76% (25/33),58% (19/33),88% (7/8),28% (8/29),59% (17/29),38% (3/8),24,34,83% (5/6),67% (44/66),43% (25/58),56% (69/124),6,0,90% (9/10),33% (3/9),63% (12/19),"['2', '0']","['2', '3', '5', '4']",[],[],[],17.5
14.08.,Harper C.,0,,,,,,0,6,50%,72% (21/29),41% (12/29),63% (5/8),24% (8/33),42% (14/33),13% (1/8),10,22,50% (3/6),57% (33/58),33% (22/66),44% (55/124),4,1,67% (6/9),10% (1/10),37% (7/19),[],"['2', '0']",[],[],[],1.27
12.08.,Harper C.,0,,,,,,2,1,45%,70% (7/10),58% (7/12),0% (0/1),43% (6/14),75% (6/8),67% (2/3),4,6,50% (2/4),64% (14/22),55% (12/22),59% (26/44),7,0,75% (3/4),67% (2/3),71% (5/7),"['2', '2', '4', '2']",[],[],[],[],21.0
12.08.,Guinard M.,0,,,,,,3,2,64%,64% (9/14),25% (2/8),33% (1/3),30% (3/10),42% (5/12),100% (1/1),9,17,0% (0/1),45% (10/22),36% (8/22),41% (18/44),3,0,33% (1/3),25% (1/4),29% (2/7),"['2', '1']",[],[],[],[],1.82
11.08.,Harper C.,2,,,,,,7,2,58%,68% (23/34),80% (20/25),100% (5/5),39% (9/23),43% (9/21),50% (3/6),15,19,100% (1/1),73% (43/59),41% (18/44),59% (61/103),8,0,100% (9/9),38% (3/8),71% (12/17),"['4', '2']","['1', '0', '5', '2']",[],[],[],1.70
11.08.,Nakagawa N.,0,,,,,,2,2,52%,61% (14/23),57% (12/21),50% (3/6),32% (11/34),20% (5/25),0% (0/5),8,34,50% (1/2),59% (26/44),27% (16/59),41% (42/103),2,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],21.0
16.03.,Sheehy J.,2,,,,,,8,4,42%,68% (21/31),62% (26/42),75% (3/4),31% (11/35),52% (13/25),75% (3/4),64% (47/73),40% (24/60),53% (71/133),7,0,90% (9/10),30% (3/10),60% (12/20),"['4', '3']","['2', '1', '5', '4']",[],[],[],2.23
16.03.,Harper C.,0,,,,,,5,2,58%,69% (24/35),48% (12/25),25% (1/4),32% (10/31),38% (16/42),25% (1/4),60% (36/60),36% (26/73),47% (62/133),3,0,70% (7/10),10% (1/10),40% (8/20),[],"['3', '3']",[],[],[],1.61
09.02.,Peniston R.,2,,,,,,3,0,69%,69% (25/36),69% (11/16),67% (2/3),53% (27/51),43% (6/14),50% (5/10),69% (36/52),51% (33/65),59% (69/117),6,0,89% (8/9),56% (5/9),72% (13/18),"['2', '3', '6', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],1.32
09.02.,Harper C.,0,,,,,,0,0,78%,47% (24/51),57% (8/14),50% (5/10),31% (11/36),31% (5/16),33% (1/3),49% (32/65),31% (16/52),41% (48/117),4,1,44% (4/9),11% (1/9),28% (5/18),"['3', '1']",[],[],[],[],3.20
21.01.,Lajal M.,2,,,,,,5,2,70%,64% (29/45),58% (11/19),67% (2/3),49% (18/37),56% (10/18),50% (4/8),63% (40/64),51% (28/55),57% (68/119),5,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '2', '1']","['2', '1', '4', '1']",[],[],[],1.09
21.01.,Harper C.,0,,,,,,0,3,67%,51% (19/37),44% (8/18),50% (4/8),36% (16/45),42% (8/19),33% (1/3),49% (27/55),38% (24/64),43% (51/119),5,0,56% (5/9),11% (1/9),33% (6/18),"['1', '1']",[],[],[],[],6.30
20.01.,Harper C.,2,,,,,,1,3,69%,61% (55/90),53% (21/40),80% (12/15),32% (12/38),47% (23/49),33% (5/15),58% (76/130),40% (35/87),51% (111/217),6,0,80% (12/15),36% (5/14),59% (17/29),"['2', '2']","['3', '1', '5', '1']","['1', '0', '4', '3']",[],[],3.88
20.01.,Mayo A.,1,,,,,,6,1,44%,68% (26/38),53% (26/49),67% (10/15),39% (35/90),48% (19/40),20% (3/15),60% (52/87),42% (54/130),49% (106/217),4,0,64% (9/14),20% (3/15),41% (12/29),"['2', '1', '6', '5']",[],"['2', '2']",[],[],1.23
06.01.,Gakhov I.,2,,,,,,3,3,62%,69% (34/49),63% (19/30),78% (7/9),37% (23/62),50% (12/24),45% (5/11),67% (53/79),41% (35/85),54% (88/164),8,0,85% (11/13),36% (5/14),59% (16/27),"['1', '0', '3', '0', '6', '1']",[],"['3', '3', '6', '4']",[],[],1.43
06.01.,Harper C.,1,,,,,,0,4,72%,63% (39/62),50% (12/24),55% (6/11),31% (15/49),37% (11/30),22% (2/9),59% (50/85),33% (26/79),46% (76/164),2,0,64% (9/14),15% (2/13),41% (11/27),[],"['2', '1']","['1', '0']",[],[],2.69
05.01.,Harper C.,2,,,,,,0,4,64%,59% (44/75),56% (24/43),76% (13/17),32% (12/37),61% (25/41),64% (7/11),58% (68/117),48% (37/77),54% (105/194),7,0,71% (10/14),47% (7/15),59% (17/29),[],[],[],[],[],-
05.01.,Gueymard Wayenburg S.,1,,,,,,6,5,47%,68% (25/37),39% (16/41),36% (4/11),41% (31/75),44% (19/43),24% (4/17),52% (40/77),42% (49/117),46% (89/194),3,2,53% (8/15),29% (4/14),41% (12/29),[],[],[],[],[],-
21.11.2024,Dostanic S.,2,,,,,,"['1', '0', '3', '0']","['2', '1', '4', '3', '6', '3']",[],[],[],1.20
21.11.2024,Harper C.,0,,,,,,[],"['3', '3']",[],[],[],4.09
20.11.2024,Harper C.,2,,,,,,"['4', '4', '7', '5']","['3', '1', '5', '1']",[],[],[],1.23
20.11.2024,Jones A.,0,,,,,,"['2', '1']",[],[],[],[],3.81
10.11.2024,Ghibaudo A.,2,,,,,,1,7,61%,72% (28/39),56% (14/25),50% (2/4),51% (23/45),38% (8/21),57% (4/7),66% (42/64),47% (31/66),56% (73/130),8,0,80% (8/10),40% (4/10),60% (12/20),"['2', '1', '5', '4']","['1', '0', '5', '4']",[],[],[],1.63
10.11.2024,Harper C.,0,,,,,,0,3,68%,49% (22/45),62% (13/21),43% (3/7),28% (11/39),44% (11/25),50% (2/4),53% (35/66),34% (22/64),44% (57/130),2,0,60% (6/10),20% (2/10),40% (8/20),"['4', '4']","['1', '1']",[],[],[],2.19
15.10.2024,Mayo A.,2,,,,,,4,6,52%,61% (27/44),56% (23/41),75% (9/12),30% (12/40),66% (23/35),33% (4/12),59% (50/85),47% (35/75),53% (85/160),7,0,73% (8/11),36% (4/11),55% (12/22),"['1', '0']","['1', '0', '2', '1', '5', '4']",[],[],[],1.28
15.10.2024,Harper C.,0,,,,,,2,6,53%,70% (28/40),34% (12/35),67% (8/12),39% (17/44),44% (18/41),25% (3/12),53% (40/75),41% (35/85),47% (75/160),3,1,64% (7/11),27% (3/11),45% (10/22),[],"['1', '1', '4', '4', '5', '5']",[],[],[],3.47
11.10.2024,Maloney P.,2,,,,,,"['3', '2', '5', '2']","['2', '1', '5', '2']",[],[],[],1.36
11.10.2024,Harper C.,0,,,,,,[],"['3', '5']",[],[],[],2.94
09.10.2024,Harper C.,2,,,,,,[],"['3', '1', '6', '2']","['2', '0', '3', '1', '5', '1']",[],[],1.04
09.10.2024,Farag-Cao A.,1,,,,,,"['2', '1']",[],"['1', '2']",[],[],8.60
08.10.2024,Harper C.,2,,,,,,"['1', '0', '3', '0']","['1', '0', '2', '1', '6', '3']",[],[],[],2.33
08.10.2024,Wessels L.,0,,,,,,[],"['1', '1']",[],[],[],1.55
27.08.2024,Marti Pujolras A.,2,,,,,,"['1', '0', '3', '0', '6', '1']","['2', '0', '5', '1']",[],[],[],1.18
27.08.2024,Harper C.,0,,,,,,[],[],[],[],[],4.51
20.08.2024,Montes-De La Torre I.,2,,,,,,"['1', '0', '4', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.23
20.08.2024,Harper C.,0,,,,,,[],[],[],[],[],3.86
24.07.2024,Adams H.,2,,,,,,"['2', '3', '4', '3', '6', '3']","['3', '1', '5', '1']",[],[],[],1.99
24.07.2024,Harper C.,0,,,,,,"['3', '1']",[],[],[],[],1.74
16.07.2024,Wu Tung-Lin,2,,,,,,4,1,65%,78% (38/49),58% (15/26),83% (5/6),28% (15/54),51% (19/37),33% (2/6),71% (53/75),37% (34/91),52% (87/166),8,0,92% (11/12),17% (2/12),54% (13/24),"['6', '5']","['4', '3']",[],[],[],1.21
16.07.2024,Harper C.,0,,,,,,4,2,59%,72% (39/54),49% (18/37),67% (4/6),22% (11/49),42% (11/26),17% (1/6),63% (57/91),29% (22/75),48% (79/166),2,0,83% (10/12),8% (1/12),46% (11/24),[],"['5', '5']",[],[],[],4.21
15.07.2024,Harper C.,2,,,,,,3,1,65%,66% (37/56),57% (17/30),63% (5/8),39% (20/51),44% (18/41),27% (3/11),63% (54/86),41% (38/92),52% (92/178),6,0,79% (11/14),23% (3/13),52% (14/27),[],"['6', '4']","['3', '1', '5', '3']",[],[],1.14
15.07.2024,Arseneault N.,1,,,,,,6,1,55%,61% (31/51),56% (23/41),73% (8/11),36% (20/56),43% (13/30),38% (3/8),59% (54/92),37% (32/86),48% (86/178),4,0,77% (10/13),21% (3/14),48% (13/27),"['1', '0', '4', '1']",[],"['3', '4']",[],[],5.27
14.07.2024,Harper C.,2,,,,,,4,1,76%,64% (37/58),67% (12/18),88% (7/8),17% (6/35),59% (19/32),50% (3/6),64% (49/76),37% (25/67),52% (74/143),7,0,91% (10/11),27% (3/11),59% (13/22),"['6', '4']","['2', '0', '7', '5']",[],[],[],-
14.07.2024,Glinka D.,0,,,,,,8,1,52%,83% (29/35),41% (13/32),50% (3/6),36% (21/58),33% (6/18),13% (1/8),63% (42/67),36% (27/76),48% (69/143),3,0,73% (8/11),9% (1/11),41% (9/22),[],"['2', '3']",[],[],[],-
07.07.2024,Mayo A.,2,,,,,,9,4,52%,71% (32/45),51% (21/41),83% (5/6),35% (17/48),50% (13/26),33% (2/6),62% (53/86),41% (30/74),52% (83/160),6,0,91% (10/11),20% (2/10),57% (12/21),"['3', '2']","['4', '2']",[],[],[],1.37
07.07.2024,Harper C.,0,,,,,,3,2,65%,65% (31/48),50% (13/26),67% (4/6),29% (13/45),49% (20/41),17% (1/6),59% (44/74),38% (33/86),48% (77/160),4,0,80% (8/10),9% (1/11),43% (9/21),"['3', '3']",[],[],[],[],2.97
19.06.2024,Kotzen N. I.,2,,,,,,[],"['4', '3', '5', '4']","['4', '5', '6', '5']",[],[],1.60
19.06.2024,Harper C.,1,,,,,,"['2', '0', '6', '2']","['4', '4']","['3', '1']",[],[],2.24
08.11.2023,Svajda T.,2,,,,,,"['1', '0', '3', '0', '5', '4']","['3', '2']",[],[],[],1.69
08.11.2023,Harper C.,0,,,,,,"['1', '3', '3', '3']","['5', '5']",[],[],[],2.05
