Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,30/21,6/4,15/16,-,-,9/1
2023,11/11,6/4,5/7,-,-,-
2022,9/1,-,-,-,-,9/1
2021,6/3,-,6/3,-,-,-
2019,0/2,-,0/2,-,-,-
2018,4/4,-,4/4,-,-,-
