Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,237/170,78/46,101/78,28/24,23/20,7/2
2024,21/19,5/5,12/10,1/1,3/3,-
2023,39/29,12/9,19/13,4/3,3/3,1/1
2022,21/25,5/4,7/11,6/5,2/4,1/1
2021,7/12,2/1,3/8,2/3,-,-
2020,17/12,4/3,10/7,0/2,-,3/0
2019,36/22,5/4,22/13,2/2,5/3,2/0
2018,43/19,17/5,17/7,4/3,5/4,-
2017,25/15,11/7,0/1,9/4,5/3,-
2016,21/12,17/7,4/4,0/1,-,-
2015,7/5,0/1,7/4,-,-,-
