Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,208/197,112/107,74/73,22/17,-,-
2024,40/24,31/14,2/2,7/8,-,-
2023,37/30,15/15,10/8,12/7,-,-
2022,30/31,16/16,14/15,-,-,-
2021,30/26,10/12,17/12,3/2,-,-
2020,15/23,9/12,6/11,-,-,-
2019,24/24,7/11,17/13,-,-,-
2018,22/22,15/15,7/7,-,-,-
2017,10/16,9/11,1/5,-,-,-
2016,0/1,0/1,-,-,-,-
