Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,66/55,19/19,47/34,0/2,-,-
2024,14/8,7/5,7/3,-,-,-
2023,30/21,9/7,21/14,-,-,-
2022,14/19,3/5,11/12,0/2,-,-
2021,8/5,-,8/5,-,-,-
2019,0/1,0/1,-,-,-,-
2017,0/1,0/1,-,-,-,-
