Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,184/139,55/40,116/90,6/6,2/3,5/0
2024,52/28,-,47/28,-,-,5/0
2023,24/27,3/8,20/18,-,1/1,-
2022,45/29,34/20,9/5,2/3,0/1,-
2021,14/17,-,14/17,-,-,-
2020,7/4,-,6/3,1/1,-,-
2019,32/23,18/12,14/11,-,-,-
2018,8/6,-,5/5,3/1,-,-
2017,0/1,-,0/1,-,-,-
2016,2/4,-,1/2,0/1,1/1,-
