Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  Guadalajara (Mexico),hard,header
13.09. 00:40,Stefanini L.,0,2,1,,,,0,3,72%,50% (17/34),31% (4/13),43% (3/7),36% (12/33),24% (5/21),0% (0/3),5,45% (21/47),31% (17/54),38% (38/101),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],4.54
13.09. 00:40,Bouzkova M.,2,6,6,,,,3,3,61%,64% (21/33),76% (16/21),100% (3/3),50% (17/34),69% (9/13),57% (4/7),10,69% (37/54),55% (26/47),62% (63/101),9,100% (8/8),57% (4/7),80% (12/15),"['4', '2', '6', '2']","['2', '0', '4', '0']",[],[],[],1.21
11.09. 02:35,Stefanini L.,2,6,3,6,,,1,1,78%,61% (37/61),65% (11/17),50% (3/6),47% (28/59),66% (21/32),50% (6/12),13,62% (48/78),54% (49/91),57% (97/169),9,75% (9/12),55% (6/11),65% (15/23),"['2', '0', '4', '0', '6', '0']","['2', '0']","['2', '1', '4', '1']",[],[],1.10
11.09. 02:35,Sanchez A. S.,1,0,6,2,,,0,5,65%,53% (31/59),34% (11/32),50% (6/12),39% (24/61),35% (6/17),50% (3/6),7,46% (42/91),38% (30/78),43% (72/169),7,45% (5/11),25% (3/12),35% (8/23),[],"['2', '3', '4', '3', '6', '3']",[],[],[],7.03
WTA - SINGLES :  Guadalajara (Mexico) - Qualification,hard,header
09.09. 00:25,Stefanini L.,2,7,2,6,,,0,9,62%,57% (30/53),48% (16/33),13% (1/8),40% (16/40),64% (28/44),64% (7/11),13,53% (46/86),52% (43/82),53% (89/168),3,53% (8/15),50% (7/14),52% (15/29),"['2', '0', '3', '3', '5', '5', '7', '5']","['2', '4']","['2', '0', '4', '2']",[],[],1.55
09.09. 00:25,Vickery S.,1,5,6,3,,,3,7,48%,60% (24/40),36% (16/44),36% (4/11),43% (23/53),52% (17/33),88% (7/8),7,48% (39/82),47% (40/86),47% (79/168),3,50% (7/14),47% (7/15),48% (14/29),"['1', '2', '3', '2', '5', '4']","['1', '0', '4', '1', '5', '2']","['2', '3']",[],[],2.38
08.09. 01:30,Stefanini L.,2,6,6,,,,0,4,68%,69% (25/36),41% (7/17),50% (1/2),50% (14/28),68% (21/31),46% (6/13),5,60% (32/53),60% (34/57),60% (66/110),6,86% (6/7),86% (6/7),86% (12/14),"['2', '0', '3', '1', '5', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],1.26
08.09. 01:30,Savinykh V.,0,1,1,,,,0,4,47%,50% (14/28),32% (10/31),54% (7/13),31% (11/36),59% (10/17),50% (1/2),4,40% (23/57),40% (21/53),40% (44/110),1,14% (1/7),14% (1/7),14% (2/14),"['1', '2']",[],[],[],[],3.66
CHALLENGER WOMEN - SINGLES :  Guadalajara (Mexico),hard,header
05.09. 00:35,Stefanini L.,1,1,6,4,,,0,5,65%,57% (34/60),50% (16/32),58% (7/12),16% (8/51),65% (26/40),38% (3/8),5,54% (50/92),37% (34/91),46% (84/183),3,62% (8/13),21% (3/14),41% (11/27),[],"['3', '1', '6', '4']","['1', '1']",[],[],2.44
05.09. 00:35,Gadecki O.,2,6,4,6,,,4,8,56%,84% (43/51),35% (14/40),63% (5/8),43% (26/60),50% (16/32),42% (5/12),7,63% (57/91),46% (42/92),54% (99/183),3,79% (11/14),38% (5/13),59% (16/27),"['2', '0', '5', '1']","['4', '5']","['1', '0', '5', '4']",[],[],1.57
04.09. 01:50,Stefanini L.,2,6,6,,,,0,2,64%,68% (19/28),50% (8/16),0% (0/1),53% (10/19),82% (18/22),86% (6/7),6,61% (27/44),68% (28/41),65% (55/85),6,86% (6/7),86% (6/7),86% (12/14),"['2', '0', '5', '1']","['1', '0', '3', '0', '4', '1', '6', '1']",[],[],[],1.97
04.09. 01:50,Vickery S.,0,1,1,,,,0,4,46%,47% (9/19),18% (4/22),14% (1/7),32% (9/28),50% (8/16),100% (1/1),4,32% (13/41),39% (17/44),35% (30/85),1,14% (1/7),14% (1/7),14% (2/14),[],"['1', '3']",[],[],[],1.78
WTA - SINGLES :  US Open (USA) - Qualification,hard,header
21.08. 23:40,Stefanini L.,1,6^4,6,4,,,1,1,69%,57% (39/68),60% (18/30),50% (4/8),43% (29/67),55% (16/29),60% (6/10),7,58% (57/98),47% (45/96),53% (102/194),5,71% (10/14),40% (6/15),55% (16/29),"['3', '1']","['1', '0', '3', '0', '5', '0', '6', '1']","['2', '0']",[],[],1.23
21.08. 23:40,Pareja J.,2,7^7,1,6,,,1,1,70%,57% (38/67),45% (13/29),40% (4/10),43% (29/68),40% (12/30),50% (4/8),6,53% (51/96),42% (41/98),47% (92/194),4,60% (9/15),29% (4/14),45% (13/29),"['4', '5']","['1', '5']","['1', '2', '3', '2']",[],[],4.17
20.08. 20:40,Stefanini L.,2,6,4,6,,,1,3,78%,53% (41/77),41% (9/22),63% (12/19),52% (39/75),66% (23/35),56% (10/18),5,51% (50/99),56% (62/110),54% (112/209),5,46% (6/13),77% (10/13),62% (16/26),"['2', '0', '3', '1', '5', '1']","['1', '0', '2', '1', '4', '5']","['1', '0', '2', '1', '4', '1', '6', '1']",[],[],1.70
20.08. 20:40,Arango E.,1,3,6,1,,,0,4,68%,48% (36/75),34% (12/35),44% (8/18),47% (36/77),59% (13/22),37% (7/19),5,44% (48/110),49% (49/99),46% (97/209),2,23% (3/13),54% (7/13),38% (10/26),"['1', '2', '2', '5']","['1', '1', '2', '2', '5', '3', '6', '4']","['1', '1']",[],[],2.15
ITF WOMEN - SINGLES :  W100 Cary,hard,header
17.08. 00:50,Stefanini L.,0,4,,,,,"['1', '1', '4', '4']",[],[],[],[],2.45
17.08. 00:50,Zarazua R.,1,6,,,,,"['1', '0', '3', '2', '5', '4']",[],[],[],[],1.51
