Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,253/229,115/96,66/82,50/43,2/1,20/7
2024,15/27,8/7,5/15,2/5,-,-
2023,59/38,25/13,18/13,7/10,-,9/2
2022,44/34,15/12,5/7,13/10,-,11/5
2021,19/11,2/3,1/2,16/6,-,-
2020,5/7,0/1,2/3,3/3,-,-
2019,16/23,13/16,1/5,2/2,-,-
2018,31/29,20/19,9/7,2/3,-,-
2017,30/36,9/12,21/24,-,-,-
2016,28/19,20/11,1/4,5/3,2/1,-
2015,6/4,3/2,3/2,-,-,-
2014,0/1,-,-,0/1,-,-
