Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,288/258,240/197,16/15,26/43,-,6/3
2023,14/13,8/10,-,-,-,6/3
2022,24/28,15/20,5/3,4/5,-,-
2021,23/21,20/18,-,3/3,-,-
2020,13/20,10/13,1/2,2/5,-,-
2019,32/27,32/26,-,0/1,-,-
2018,32/25,31/21,1/1,0/3,-,-
2017,21/20,20/16,-,1/4,-,-
2016,45/28,43/23,1/2,1/3,-,-
2015,21/28,17/18,-,4/10,-,-
2014,45/26,31/16,6/5,8/5,-,-
2013,14/14,10/10,2/2,2/2,-,-
2012,4/8,3/6,-,1/2,-,-
