Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,235/204,192/169,28/21,3/7,-,12/7
2024,19/14,16/12,-,-,-,3/2
2023,32/29,20/19,12/10,-,-,-
2022,44/30,20/11,12/7,3/7,-,9/5
2021,34/29,31/27,3/2,-,-,-
2020,9/8,9/8,-,-,-,-
2019,22/17,22/17,-,-,-,-
2018,33/26,33/26,-,-,-,-
2017,23/21,23/21,-,-,-,-
2016,13/21,12/19,1/2,-,-,-
2015,6/9,6/9,-,-,-,-
