Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ITF MEN - SINGLES M25 Luzhou (China),hard,header
18.06.2024,Zongbing Y.,0,,,,,,[],[],[],[],[],0
18.06.2024,Li W.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Guiyang (China),hard,header
22.09.2023,Zongbing Y.,0,,,,,,[],[],[],[],[],0
22.09.2023,Bai Y.,2,,,,,,[],[],[],[],[],0
21.09.2023,Zongbing Y.,2,,,,,,[],[],[],[],[],0
21.09.2023,Lu C.,1,,,,,,[],[],[],[],[],0
20.09.2023,Zongbing Y.,2,,,,,,[],[],[],[],[],0
20.09.2023,Chen Y.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES Madrid 4 (Spain),hard,header
15.09.2015,Zongbing Y.,0,,,,,,[],[],[],[],[],0
15.09.2015,Pulgar-Garcia J.,2,,,,,,[],[],[],[],[],0
