Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,236/140,187/111,21/10,21/16,-,7/3
2024,14/17,14/15,-,0/2,-,-
2023,45/40,43/36,0/1,2/3,-,-
2022,72/33,65/30,-,-,-,7/3
2021,48/17,37/10,4/4,7/3,-,-
2020,18/6,-,10/3,8/3,-,-
2019,9/6,2/4,7/2,-,-,-
2018,9/7,9/6,-,0/1,-,-
2017,5/3,5/2,-,0/1,-,-
2016,6/3,4/2,-,2/1,-,-
2015,5/2,4/1,-,1/1,-,-
2014,5/5,4/4,-,1/1,-,-
2012,0/1,0/1,-,-,-,-
