Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,55/36,6/8,32/17,12/9,5/2,-
2024,15/6,-,15/6,-,-,-
2022,19/7,-,10/4,4/1,5/2,-
2021,12/8,4/5,4/2,4/1,-,-
2020,8/13,1/1,3/5,4/7,-,-
2018,1/2,1/2,-,-,-,-
