Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,125/85,4/6,121/78,0/1,-,-
2024,24/19,-,24/18,0/1,-,-
2023,48/36,0/1,48/35,-,-,-
2022,44/24,4/5,40/19,-,-,-
2021,9/6,-,9/6,-,-,-
