Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,62/56,36/31,22/17,4/7,-,0/1
2024,6/6,2/4,4/2,-,-,-
2023,28/20,19/12,7/5,2/3,-,-
2022,20/19,13/11,7/6,0/2,-,-
2021,8/10,2/4,4/4,2/2,-,-
2020,0/1,-,-,-,-,0/1
