Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,150/129,10/14,138/111,0/2,-,2/2
2024,18/22,0/1,18/21,-,-,-
2023,28/22,3/1,23/19,-,-,2/2
2022,31/21,3/4,28/17,-,-,-
2021,5/9,0/3,5/6,-,-,-
2020,0/1,-,0/1,-,-,-
2019,21/23,4/5,17/18,-,-,-
2018,33/20,-,33/18,0/2,-,-
2017,8/6,-,8/6,-,-,-
2016,6/3,-,6/3,-,-,-
2015,0/2,-,0/2,-,-,-
