Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,404/289,322/181,65/64,14/30,3/13,0/1
2024,26/29,21/18,4/8,0/1,1/2,-
2023,32/31,27/20,1/7,3/3,1/1,-
2022,47/30,30/13,14/10,2/5,1/2,-
2021,40/27,38/19,1/4,1/2,0/2,-
2020,25/20,19/13,6/7,-,-,-
2019,36/32,31/19,3/7,2/2,0/4,-
2018,40/32,27/12,7/6,6/13,0/1,-
2017,43/27,28/20,15/5,-,0/1,0/1
2016,62/24,53/18,9/5,0/1,-,-
2015,20/21,19/17,1/1,0/3,-,-
2014,25/10,21/6,4/4,-,-,-
2013,7/5,7/5,-,-,-,-
2012,1/1,1/1,-,-,-,-
