Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,284/219,101/86,64/52,105/60,11/16,3/5
2024,20/25,7/12,7/7,6/3,0/3,-
2023,47/33,15/13,3/6,24/10,5/3,0/1
2022,46/31,15/11,5/5,21/10,3/4,2/1
2021,20/29,2/8,2/4,12/14,3/3,1/0
2020,30/24,12/11,5/4,13/8,-,0/1
2019,28/32,4/10,16/12,8/5,0/3,0/2
2018,36/17,17/7,6/4,13/6,-,-
2017,32/11,17/7,12/3,3/1,-,-
2016,19/14,10/6,4/5,5/3,-,-
2015,6/3,2/1,4/2,-,-,-
