Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,283/204,80/73,159/89,37/35,0/2,7/5
2024,28/27,17/16,4/4,7/6,-,0/1
2023,54/33,6/8,42/21,4/3,-,2/1
2022,68/30,15/4,46/21,5/4,0/1,2/0
2021,24/31,4/7,18/15,2/7,0/1,0/1
2020,19/18,9/8,6/5,3/5,-,1/0
2019,31/28,3/9,15/12,11/5,-,2/2
2018,51/26,24/14,25/9,2/3,-,-
2017,8/11,2/7,3/2,3/2,-,-
