Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,18/15,7/8,7/3,0/3,-,4/1
2024,10/6,3/2,7/3,0/1,-,-
2023,8/6,4/3,-,0/2,-,4/1
2022,0/3,0/3,-,-,-,-
