Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,181/133,117/60,54/61,3/5,5/4,2/3
2024,25/23,14/10,7/11,-,4/2,-
2023,25/28,14/14,9/12,2/2,-,-
2022,36/25,22/11,11/10,0/1,1/2,2/1
2021,10/11,5/5,4/5,1/1,-,-
2020,6/8,5/4,1/2,-,-,0/2
2019,59/19,43/10,16/9,-,-,-
2018,12/7,11/4,1/3,-,-,-
2017,5/8,1/1,4/6,0/1,-,-
2016,3/4,2/1,1/3,-,-,-
