Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,26/15,10/5,5/2,11/6,0/2,-
2024,6/6,4/2,2/1,0/1,0/2,-
2023,5/5,1/3,3/1,1/1,-,-
2022,14/3,5/0,-,9/3,-,-
2021,1/1,-,-,1/1,-,-
