Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,203/160,102/85,89/63,8/11,-,4/1
2024,47/22,35/12,8/8,0/1,-,4/1
2023,31/36,14/22,16/11,1/3,-,-
2022,36/27,18/16,16/8,2/3,-,-
2021,36/26,18/12,18/14,-,-,-
2020,9/9,1/2,8/6,0/1,-,-
2019,23/20,13/11,10/9,-,-,-
2018,12/5,-,12/5,-,-,-
2017,1/4,1/4,-,-,-,-
2016,5/5,1/2,1/2,3/1,-,-
2015,3/4,1/3,-,2/1,-,-
2014,0/2,0/1,-,0/1,-,-
