Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,97/83,74/55,14/20,0/1,-,9/7
2024,30/21,29/19,-,-,-,1/2
2023,14/18,12/14,1/3,-,-,1/1
2022,18/13,9/5,9/8,-,-,-
2021,1/3,1/1,0/2,-,-,-
2020,2/0,-,-,-,-,2/0
2019,5/6,5/4,0/1,0/1,-,-
2018,6/4,2/2,1/2,-,-,3/0
2017,15/10,10/5,3/4,-,-,2/1
2016,4/6,4/3,-,-,-,0/3
2014,2/2,2/2,-,-,-,-
