Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,14/28,9/14,4/11,1/2,-,0/1
2024,8/9,6/5,2/4,-,-,-
2023,2/9,1/5,0/2,1/2,-,-
2022,3/8,2/4,1/3,-,-,0/1
2021,1/2,-,1/2,-,-,-
