Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
02.08.2024,Thanos A.,2,,,,,,"['4', '2']","['2', '1', '3', '2', '5', '2']",[],[],[],2.50
02.08.2024,Ruland L.,0,,,,,,[],"['2', '2', '3', '5']",[],[],[],1.49
01.08.2024,Ruland L.,2,,,,,,"['3', '3']","['2', '0', '3', '1', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],1.86
01.08.2024,Stater A.,1,,,,,,"['3', '2', '6', '5']","['1', '2']",[],[],[],1.86
31.07.2024,Ruland L.,2,,,,,,"['3', '4', '4', '5']","['4', '2']",[],[],[],1.53
31.07.2024,Drinic M.,0,,,,,,"['4', '2', '5', '3']","['4', '5']",[],[],[],2.39
03.07.2024,Alves M.,2,,,,,,"['3', '3', '5', '3']","['3', '2', '6', '3']",[],[],[],1.21
03.07.2024,Ruland L.,0,,,,,,"['1', '0']",[],[],[],[],4.12
28.07.2023,Erhard M.,2,,,,,,[],[],[],[],[],1.26
28.07.2023,Ruland L.,0,,,,,,[],[],[],[],[],3.56
27.07.2023,Ruland L.,2,,,,,,[],[],[],[],[],7.60
27.07.2023,Kodat T.,0,,,,,,[],[],[],[],[],1.06
27.07.2023,Ruland L.,2,,,,,,[],[],[],[],[],1.54
27.07.2023,Ferrari F.,1,,,,,,[],[],[],[],[],2.36
28.06.2023,Barton H.,2,,,,,,"['4', '2', '7', '5']","['5', '3']",[],[],[],1.13
28.06.2023,Ruland L.,0,,,,,,"['4', '5']",[],[],[],[],5.31
26.06.2022,Stodder T.,2,,,,,,0,3,57%,65% (34/52),67% (26/39),63% (5/8),31% (15/49),51% (23/45),25% (4/16),66% (60/91),40% (38/94),53% (98/185),80% (12/15),29% (4/14),55% (16/29),[],"['3', '1']","['1', '0', '3', '0', '4', '1']",[],[],1.08
26.06.2022,Ruland L.,1,,,,,,4,11,52%,69% (34/49),49% (22/45),75% (12/16),35% (18/52),33% (13/39),38% (3/8),60% (56/94),34% (31/91),47% (87/185),71% (10/14),20% (3/15),45% (13/29),"['1', '0']",[],"['1', '3', '2', '4']",[],[],7.40
22.06.2022,Sabanin Y.,2,,,,,,"['2', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],1.71
22.06.2022,Ruland L.,0,,,,,,[],[],[],[],[],2.09
15.08.2021,Jianu F. C.,2,,,,,,2,1,63%,60% (21/35),71% (15/21),67% (4/6),42% (14/33),62% (13/21),63% (5/8),64% (36/56),50% (27/54),57% (63/110),78% (7/9),56% (5/9),67% (12/18),"['1', '0', '3', '0']","['1', '0', '3', '2', '5', '2']",[],[],[],-
15.08.2021,Ruland L.,0,,,,,,0,0,61%,58% (19/33),38% (8/21),38% (3/8),40% (14/35),24% (5/21),33% (2/6),50% (27/54),36% (20/56),43% (47/110),44% (4/9),22% (2/9),33% (6/18),"['1', '3']","['2', '2']",[],[],[],-
