Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,289/217,140/71,107/78,31/37,11/31,-
2024,43/22,35/15,4/2,3/3,1/2,-
2023,34/19,21/4,10/12,2/2,1/1,-
2022,22/27,3/4,11/12,7/6,1/5,-
2021,22/30,8/14,7/7,6/5,1/4,-
2020,7/13,2/5,4/5,1/3,-,-
2019,25/25,9/7,13/10,2/3,1/5,-
2018,37/28,11/7,21/10,3/5,2/6,-
2017,47/23,30/10,8/6,5/3,4/4,-
2016,47/20,21/5,25/10,1/3,0/2,-
2015,3/3,-,3/2,0/1,-,-
2014,1/3,-,-,1/2,0/1,-
2013,1/4,-,1/2,0/1,0/1,-
