Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,327/195,41/29,275/144,2/10,9/12,-
2024,34/25,3/9,30/11,-,1/5,-
2023,43/26,0/2,40/20,0/3,3/1,-
2022,70/23,7/3,63/20,-,-,-
2021,34/13,-,34/13,-,-,-
2020,3/6,-,3/5,-,0/1,-
2018,4/4,-,2/3,-,2/1,-
2017,27/19,7/2,20/15,0/2,-,-
2016,31/22,14/6,16/14,1/2,-,-
2015,37/22,-,36/20,1/2,-,-
2014,18/15,5/4,13/9,0/1,0/1,-
2013,16/10,4/2,10/6,-,2/2,-
2012,9/8,1/1,7/6,-,1/1,-
2011,1/2,-,1/2,-,-,-
