Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Guangzhou (China),hard,header
29.04. 13:55,Jasika O.,2,6,7^7,,,,4,5,65%,67% (35/52),64% (18/28),88% (7/8),34% (15/44),47% (18/38),22% (2/9),66% (53/80),40% (33/82),53% (86/162),6,0,91% (10/11),18% (2/11),55% (12/22),[],[],[],[],[],1.58
29.04. 13:55,Langmo C.,0,4,6^5,,,,8,11,54%,66% (29/44),53% (20/38),78% (7/9),33% (17/52),36% (10/28),13% (1/8),60% (49/82),34% (27/80),47% (76/162),4,0,82% (9/11),9% (1/11),45% (10/22),[],[],[],[],[],2.29
CHALLENGER MEN - SINGLES :  Gwangju (South Korea),hard,header
25.04. 07:40,Jasika O.,0,4,2,,,,0,1,62%,61% (19/31),37% (7/19),20% (1/5),45% (15/33),33% (11/33),33% (1/3),52% (26/50),39% (26/66),45% (52/116),2,0,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],2.16
25.04. 07:40,Kachmazov A.,2,6,6,,,,3,3,50%,55% (18/33),67% (22/33),67% (2/3),39% (12/31),63% (12/19),80% (4/5),61% (40/66),48% (24/50),55% (64/116),8,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.65
24.04. 10:40,Jasika O.,2,4,7,6,,,4,0,57%,77% (36/47),58% (21/36),60% (3/5),30% (15/50),54% (20/37),36% (4/11),69% (57/83),40% (35/87),54% (92/170),7,0,87% (13/15),29% (4/14),59% (17/29),[],[],[],[],[],1.48
24.04. 10:40,Escoffier A.,1,6,5,1,,,1,4,57%,70% (35/50),46% (17/37),64% (7/11),23% (11/47),42% (15/36),40% (2/5),60% (52/87),31% (26/83),46% (78/170),3,1,71% (10/14),13% (2/15),41% (12/29),[],[],[],[],[],2.53
23.04. 11:45,Jasika O.,2,7^7,4,6,,,7,3,59%,71% (41/58),73% (30/41),92% (12/13),42% (27/65),34% (15/44),17% (2/12),72% (71/99),39% (42/109),54% (113/208),6,0,93% (14/15),13% (2/15),53% (16/30),[],[],[],[],[],1.49
23.04. 11:45,Zhou Y.,1,6^2,6,2,,,3,1,60%,58% (38/65),66% (29/44),83% (10/12),29% (17/58),27% (11/41),8% (1/13),61% (67/109),28% (28/99),46% (95/208),4,2,87% (13/15),7% (1/15),47% (14/30),[],[],[],[],[],2.51
CHALLENGER MEN - SINGLES :  Busan (South Korea),hard,header
17.04. 09:05,Jasika O.,1,3,6,4,,,2,3,71%,63% (44/70),54% (15/28),75% (9/12),31% (16/51),46% (18/39),50% (3/6),60% (59/98),38% (34/90),49% (93/188),4,0,77% (10/13),21% (3/14),48% (13/27),[],[],[],[],[],2.56
17.04. 09:05,Atmane T.,2,6,2,6,,,8,3,57%,69% (35/51),54% (21/39),50% (3/6),37% (26/70),46% (13/28),25% (3/12),62% (56/90),40% (39/98),51% (95/188),6,0,79% (11/14),23% (3/13),52% (14/27),[],[],[],[],[],1.47
16.04. 09:05,Jasika O.,2,0,6,6,,,0,3,58%,60% (24/40),48% (14/29),33% (2/6),43% (15/35),50% (17/34),50% (5/10),55% (38/69),46% (32/69),51% (70/138),8,0,64% (7/11),42% (5/12),52% (12/23),[],[],[],[],[],1.93
16.04. 09:05,Durasovic V.,1,6,3,2,,,0,1,51%,57% (20/35),50% (17/34),50% (5/10),40% (16/40),52% (15/29),67% (4/6),54% (37/69),45% (31/69),49% (68/138),2,0,58% (7/12),36% (4/11),48% (11/23),[],[],[],[],[],1.80
ITF MEN - SINGLES :  M25 Swan Hill (Australia),grass,header
ITF MEN - SINGLES :  M25 Mildura (Australia),grass,header
ITF MEN - SINGLES :  M25 Launceston (Australia),hard,header
ITF MEN - SINGLES :  M25 Burnie (Australia),hard,header
CHALLENGER MEN - SINGLES :  Brisbane 2 (Australia),hard,header
08.02. 12:55,Jasika O.,0,2,4,,,,2,5,58%,59% (19/32),52% (12/23),40% (2/5),21% (9/42),38% (5/13),0% (0/1),56% (31/55),25% (14/55),41% (45/110),4,1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.85
08.02. 12:55,Walton A.,2,6,6,,,,9,1,76%,79% (33/42),62% (8/13),100% (1/1),41% (13/32),48% (11/23),60% (3/5),75% (41/55),44% (24/55),59% (65/110),6,0,100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],1.39
07.02. 12:45,Jasika O.,2,2,7,6,,,13,3,67%,68% (41/60),57% (17/30),71% (5/7),22% (11/49),50% (15/30),75% (3/4),64% (58/90),33% (26/79),50% (84/169),8,0,86% (12/14),21% (3/14),54% (15/28),[],[],[],[],[],2.63
07.02. 12:45,Tu L.,1,6,5,2,,,10,2,62%,78% (38/49),50% (15/30),25% (1/4),32% (19/60),43% (13/30),29% (2/7),67% (53/79),36% (32/90),50% (85/169),2,0,79% (11/14),14% (2/14),46% (13/28),[],[],[],[],[],1.45
06.02. 09:40,Jasika O.,2,7^7,3,6,,,7,3,70%,71% (60/85),46% (17/37),82% (9/11),33% (22/66),43% (15/35),20% (2/10),63% (77/122),37% (37/101),51% (114/223),6,0,87% (13/15),13% (2/15),50% (15/30),[],[],[],[],[],1.89
06.02. 09:40,Gengel M.,1,6^1,6,3,,,11,4,65%,67% (44/66),57% (20/35),80% (8/10),29% (25/85),54% (20/37),18% (2/11),63% (64/101),37% (45/122),49% (109/223),4,3,87% (13/15),13% (2/15),50% (15/30),[],[],[],[],[],1.83
04.02. 10:55,Jasika O.,2,6,6,,,,3,4,72%,79% (31/39),47% (7/15),100% (1/1),32% (12/37),71% (15/21),43% (3/7),70% (38/54),47% (27/58),58% (65/112),7,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],1.63
04.02. 10:55,Ellis B.,0,3,2,,,,8,1,64%,68% (25/37),29% (6/21),57% (4/7),21% (8/39),53% (8/15),0% (0/1),53% (31/58),30% (16/54),42% (47/112),3,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.19
CHALLENGER MEN - SINGLES :  Brisbane (Australia),hard,header
01.02. 10:45,Jasika O.,0,6^4,3,,,,6,1,76%,65% (37/57),61% (11/18),71% (5/7),27% (15/56),52% (14/27),10% (1/10),64% (48/75),31% (26/83),47% (74/158),4,1,80% (8/10),9% (1/11),43% (9/21),[],[],[],[],[],1.71
01.02. 10:45,Gengel M.,2,7^7,6,,,,12,2,67%,79% (44/56),48% (13/27),90% (9/10),39% (22/57),39% (7/18),29% (2/7),69% (57/83),36% (27/75),53% (84/158),6,0,91% (10/11),20% (2/10),57% (12/21),[],[],[],[],[],2.07
