Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
14.08.,Searle H.,2,,,,,,"['1', '0', '3', '0']","['3', '2', '5', '2']",[],[],[],1.52
14.08.,Gusic Wan B.,0,,,,,,[],[],[],[],[],17.0
12.08.,Gusic Wan B.,2,,,,,,"['2', '1', '5', '2']","['1', '0', '4', '1', '6', '1']",[],[],[],1.67
12.08.,Ponchet M.,0,,,,,,"['3', '5']",[],[],[],[],20.0
08.07.,Secord J.,2,,,,,,"['2', '0']","['4', '5']","['1', '0', '2', '1', '4', '3', '5', '4']",[],[],-
08.07.,Gusic Wan B.,1,,,,,,[],"['5', '3', '6', '4']","['1', '1', '3', '3', '4', '4']",[],[],-
06.07.,Gusic Wan B.,2,,,,,,"['2', '1', '4', '1']",[],"['3', '1', '6', '2']",[],[],-
06.07.,Basile P.,1,,,,,,[],"['2', '0', '5', '1']",[],[],[],-
06.05.,Whitehouse M.,2,,,,,,"['2', '1', '4', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],1.19
06.05.,Gusic Wan B.,0,,,,,,[],[],[],[],[],4.28
13.08.2024,Monday J.,2,,,,,,"['1', '0', '3', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.02
13.08.2024,Gusic Wan B.,0,,,,,,[],[],[],[],[],10.80
08.08.2024,McCabe J.,2,,,,,,"['3', '3', '7', '5']","['3', '1', '5', '1']",[],[],[],1.04
08.08.2024,Gusic Wan B.,0,,,,,,"['1', '0']",[],[],[],[],9.45
07.08.2024,Gusic Wan B.,2,,,,,,"['7', '5']","['3', '1']",[],[],[],1.64
07.08.2024,Benaim M.,0,,,,,,[],[],[],[],[],2.17
06.07.2024,Papamalamis T.,2,,,,,,"['3', '1', '5', '1']","['1', '0', '2', '1', '4', '1', '6', '1']",[],[],[],-
06.07.2024,Gusic Wan B.,0,,,,,,[],"['1', '1']",[],[],[],-
03.06.2024,Miguel L. A.,2,,,,,,"['3', '1', '6', '4']","['2', '0']","['1', '1', '2', '2', '4', '2', '5', '3']",[],[],-
03.06.2024,Gusic Wan B.,1,,,,,,"['3', '4']","['3', '4', '5', '4']","['1', '0', '2', '1', '3', '4']",[],[],-
30.04.2024,Strombachs R.,2,,,,,,"['2', '0', '6', '4']","['2', '0', '4', '2', '6', '2']",[],[],[],1.11
30.04.2024,Gusic Wan B.,0,,,,,,"['2', '3']","['2', '3']",[],[],[],5.93
11.02.2024,Pawelski M.,2,,,,,,8,3,58%,79% (27/34),48% (12/25),67% (2/3),39% (9/23),57% (16/28),36% (4/11),66% (39/59),49% (25/51),58% (64/110),8,0,89% (8/9),50% (4/8),71% (12/17),"['2', '2', '4', '2', '6', '2']","['5', '3']",[],[],[],1.12
11.02.2024,Gusic Wan B.,0,,,,,,1,5,45%,61% (14/23),43% (12/28),64% (7/11),21% (7/34),52% (13/25),33% (1/3),51% (26/51),34% (20/59),42% (46/110),2,1,50% (4/8),11% (1/9),29% (5/17),"['1', '0']",[],[],[],[],5.64
23.01.2024,Brunclik P.,2,,,,,,"['5', '4']","['1', '0', '4', '1']",[],[],[],-
23.01.2024,Gusic Wan B.,0,,,,,,[],[],[],[],[],-
21.01.2024,Gusic Wan B.,2,,,,,,"['2', '1', '4', '1']",[],"['3', '1', '7', '5']",[],[],-
21.01.2024,Hwang D.,1,,,,,,[],"['3', '1']","['2', '3']",[],[],-
08.07.2023,Rice K.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['2', '2', '4', '2', '6', '2']",[],[],[],-
08.07.2023,Gusic Wan B.,0,,,,,,[],"['2', '1']",[],[],[],-
02.07.2022,Privara P. B.,2,,,,,,"['4', '4', '7', '5']","['2', '0', '5', '1']",[],[],[],-
02.07.2022,Gusic Wan B.,0,,,,,,"['1', '0']",[],[],[],[],-
