Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,291/181,252/146,38/30,1/5,-,-
2024,47/19,47/19,-,-,-,-
2023,29/26,28/22,1/2,0/2,-,-
2022,43/25,35/21,7/2,1/2,-,-
2021,40/19,24/9,16/10,-,-,-
2020,23/13,21/11,2/2,-,-,-
2019,31/17,28/14,3/3,-,-,-
2018,13/20,11/14,2/6,-,-,-
2017,21/16,19/15,2/1,-,-,-
2016,29/15,24/10,5/4,0/1,-,-
2015,11/7,11/7,-,-,-,-
2013,4/4,4/4,-,-,-,-
