Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,24/25,11/13,13/11,0/1,-,-
2024,10/10,7/7,3/3,-,-,-
2023,11/10,2/3,9/6,0/1,-,-
2022,3/5,2/3,1/2,-,-,-
