Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.08.,Tsitsipas S.,3,,,,,,16,3,59%,84% (52/62),58% (25/43),71% (5/7),189 km/h,154 km/h,35% (26/75),61% (22/36),40% (6/15),41,25,56% (5/9),73% (77/105),43% (48/111),58% (125/216),6,0,89% (16/18),35% (6/17),63% (22/35),1758,[],"['2', '0', '4', '0', '6', '0']","['3', '1', '5', '1']","['2', '1']",[],1.50
26.08.,Muller A.,1,,,,,,4,5,68%,65% (49/75),39% (14/36),60% (9/15),174 km/h,146 km/h,16% (10/62),42% (18/43),29% (2/7),27,37,67% (10/15),57% (63/111),27% (28/105),42% (91/216),4,1,65% (11/17),11% (2/18),37% (13/35),1678,"['4', '3']",[],[],"['4', '4']",[],2.65
19.08.,Bu Y.,2,,,,,,3,2,57%,66% (23/35),54% (14/26),71% (5/7),36% (12/33),74% (17/23),36% (5/14),9,11,69% (9/13),60% (38/63),52% (29/56),56% (67/119),6,0,78% (7/9),63% (5/8),71% (12/17),"['3', '1', '5', '3']","['1', '0', '3', '0', '5', '2']",[],[],[],2.83
19.08.,Tsitsipas S.,0,,,,,,4,4,59%,64% (21/33),26% (6/23),64% (9/14),34% (12/35),46% (12/26),29% (2/7),25,33,75% (9/12),48% (27/56),40% (25/63),44% (52/119),4,2,38% (3/8),22% (2/9),29% (5/17),"['3', '4']","['2', '4']",[],[],[],1.45
11.08.,Bonzi B.,2,,,,,,6,6,57%,83% (49/59),48% (21/44),83% (5/6),194 km/h,158 km/h,25% (14/57),51% (26/51),27% (3/11),27,31,82% (14/17),68% (70/103),37% (40/108),52% (110/211),5,0,94% (15/16),20% (3/15),58% (18/31),"['4', '3']","['3', '1']","['3', '2']",[],[],1.11
11.08.,Tsitsipas S.,1,,,,,,14,3,53%,75% (43/57),49% (25/51),73% (8/11),200 km/h,168 km/h,17% (10/59),52% (23/44),17% (1/6),39,43,71% (10/14),63% (68/108),32% (33/103),48% (101/211),5,0,80% (12/15),6% (1/16),42% (13/31),"['4', '4']",[],[],[],[],18.5
09.08.,Tsitsipas S.,2,,,,,,9,0,70%,75% (33/44),63% (12/19),100% (3/3),202 km/h,156 km/h,24% (9/38),59% (16/27),67% (2/3),23,17,100% (4/4),71% (45/63),38% (25/65),55% (70/128),8,0,100% (10/10),20% (2/10),60% (12/20),[],"['3', '2', '5', '2']",[],[],[],19.5
09.08.,Marozsan F.,0,,,,,,2,5,58%,76% (29/38),41% (11/27),33% (1/3),183 km/h,154 km/h,25% (11/44),37% (7/19),0% (0/3),17,21,88% (7/8),62% (40/65),29% (18/63),45% (58/128),2,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.22
30.07.,O'Connell C.,2,,,,,,7,5,49%,74% (34/46),51% (24/47),75% (6/8),191 km/h,147 km/h,28% (11/40),56% (20/36),67% (4/6),20,29,38% (3/8),62% (58/93),41% (31/76),53% (89/169),8,0,86% (12/14),29% (4/14),57% (16/28),"['4', '3']",[],"['1', '0', '4', '1', '5', '2']",[],[],3.02
30.07.,Tsitsipas S.,1,,,,,,10,4,53%,73% (29/40),44% (16/36),33% (2/6),197 km/h,157 km/h,26% (12/46),49% (23/47),25% (2/8),31,36,50% (9/18),59% (45/76),38% (35/93),47% (80/169),2,0,71% (10/14),14% (2/14),43% (12/28),[],"['6', '4']","['2', '4']",[],[],1.40
19.07.,Auger-Aliassime F.,2,,,,,,7,2,83%,74% (46/62),69% (9/13),100% (2/2),23% (9/39),39% (7/18),25% (1/4),73% (55/75),28% (16/57),54% (71/132),8,0,100% (11/11),10% (1/10),57% (12/21),[],"['5', '3']",[],[],[],1.55
19.07.,Tsitsipas S.,0,,,,,,4,5,68%,77% (30/39),61% (11/18),75% (3/4),26% (16/62),31% (4/13),0% (0/2),72% (41/57),27% (20/75),46% (61/132),2,0,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],2.45
17.07.,Bautista-Agut R.,2,,,,,,5,2,63%,73% (36/49),66% (19/29),0% (0/1),24% (12/50),58% (18/31),33% (2/6),71% (55/78),37% (30/81),53% (85/159),5,0,91% (10/11),20% (2/10),57% (12/21),"['4', '2']","['3', '4']","['1', '2', '4', '3', '10', '8']",[],[],2.04
17.07.,Tsitsipas S.,1,,,,,,11,5,62%,76% (38/50),42% (13/31),67% (4/6),27% (13/49),34% (10/29),100% (1/1),63% (51/81),29% (23/78),47% (74/159),5,0,80% (8/10),9% (1/11),43% (9/21),[],"['2', '0']","['1', '0', '4', '5']",[],[],1.78
