Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,170/149,59/39,88/79,14/17,7/10,2/4
2024,19/24,7/5,10/14,-,2/5,-
2023,42/34,13/8,22/16,3/4,4/4,0/2
2022,37/34,13/12,18/16,6/5,-,0/1
2021,35/30,18/11,11/10,5/8,1/1,-
2020,23/18,6/2,15/15,-,-,2/1
2019,12/8,-,12/8,-,-,-
2018,2/1,2/1,-,-,-,-
