Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,181/135,20/22,94/74,63/35,4/4,-
2024,13/22,6/9,7/13,-,-,-
2023,31/26,5/5,16/13,6/4,4/4,-
2022,43/29,8/4,23/15,12/10,-,-
2021,16/11,-,7/7,9/4,-,-
2020,26/11,0/1,15/4,11/6,-,-
2019,28/16,-,6/11,22/5,-,-
2018,16/12,-,15/9,1/3,-,-
2017,7/5,0/2,5/1,2/2,-,-
2016,0/2,-,0/1,0/1,-,-
2015,1/1,1/1,-,-,-,-
