Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,216/97,61/26,120/53,10/7,24/10,1/1
2024,41/15,14/5,22/8,-,5/2,-
2023,51/16,7/4,39/9,-,4/3,1/0
2022,38/23,10/4,23/13,0/3,5/2,0/1
2021,36/16,16/4,16/10,-,4/2,-
2020,12/8,2/2,7/5,3/1,-,-
2019,29/15,7/5,9/6,7/3,6/1,-
2018,9/4,5/2,4/2,-,-,-
