Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
25.07.2024,Gomez J. S.,2,,,,,,"['1', '0', '3', '2']","['1', '0', '4', '3', '6', '3']",[],[],[],-
25.07.2024,Lopez Villasenor G.,0,,,,,,"['1', '1']","['1', '1']",[],[],[],-
25.07.2024,Lopez Villasenor G.,2,,,,,,[],"['6', '4']","['3', '1', '5', '1']",[],[],1.71
25.07.2024,Sanchez M.,1,,,,,,"['3', '1']",[],"['2', '5']",[],[],2.03
17.10.2023,Corwin F.,2,,,,,,[],[],[],[],[],1.34
17.10.2023,Lopez Villasenor G.,1,,,,,,[],[],[],[],[],3.04
16.09.2022,Fatic N.,2,,,,,,15,0,71%,79% (33/42),71% (12/17),100% (4/4),33% (12/36),41% (7/17),40% (2/5),76% (45/59),36% (19/53),57% (64/112),100% (10/10),22% (2/9),63% (12/19),"['2', '0']","['3', '2']",[],[],[],1.08
16.09.2022,Lopez Villasenor G.,0,,,,,,0,0,68%,67% (24/36),59% (10/17),60% (3/5),21% (9/42),29% (5/17),0% (0/4),64% (34/53),24% (14/59),43% (48/112),78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],8.10
20.02.2022,Gojowczyk P.,2,,,,,,4,3,46%,83% (15/18),67% (14/21),100% (2/2),48% (11/23),64% (9/14),63% (5/8),74% (29/39),57% (21/37),66% (50/76),100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['3', '1', '5', '1']",[],[],[],1.18
20.02.2022,Lopez Villasenor G.,0,,,,,,1,1,62%,52% (12/23),29% (4/14),38% (3/8),17% (3/18),19% (4/21),0% (0/2),43% (16/37),26% (10/39),34% (26/76),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],5.08
